,NetIncomeLoss,Assets,AssetsCurrent
March 2010,-51575.0,,
June 2010,-103389.0,,
September 2010,51095.0,,
December 2010,,3682148.0,409820.0
March 2011,-143951.0,,
June 2011,-92468.0,3542497.0,370561.0
September 2011,-9132.0,3472924.0,350489.0
December 2011,-1333040.0,2233464.0,269362.0
March 2012,-116782.0,2192447.0,277122.0
June 2012,-75967.0,2250485.0,379723.0
September 2012,-88974.0,2155137.0,328880.0
December 2012,-374314.0,2643068.0,318706.0
March 2013,-270772.0,2560796.0,285508.0
June 2013,-111490.0,2502559.0,295676.0
September 2013,-74488.0,2447015.0,283599.0
December 2013,-357732.0,2748270.0,367287.0
March 2014,-241620.0,2618838.0,279896.0
June 2014,-453242.0,2171620.0,263894.0
September 2014,-26123.0,,
December 2014,-52195.0,828446.0,158436.0
March 2015,-112596.0,740474.0,98628.0
June 2015,-246832.0,820824.0,197921.0
September 2015,-61016.0,666999.0,63820.0
December 2015,-68550.0,618879.0,99971.0
March 2016,-25007.0,666371.0,162932.0
June 2016,-29282.0,622411.0,133047.0
September 2016,-31075.0,606609.0,130289.0
December 2016,-135365.0,587447.0,112061.0
March 2017,244807.0,792231.0,294156.0
June 2017,-84623.0,593509.0,109809.0
