,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2011,208645.0,-142870.0,1795204.0,165930.0
December 2011,205662.0,28072.0,1987893.0,356033.0
March 2012,237286.0,2991.0,2171421.0,540858.0
June 2012,292378.0,2355.0,2552142.0,932773.0
September 2012,217747.0,87105.0,2816516.0,1198330.0
December 2012,245554.0,42224.0,3111354.0,1494351.0
March 2013,253537.0,42614.0,3415672.0,1799853.0
June 2013,558896.0,-251362.0,3729706.0,77927.0
September 2013,235032.0,74564.0,4019749.0,56988.0
December 2013,264691.0,45318.0,4366539.0,92577.0
March 2014,3596482.0,-3538491.0,1639776.0,28552.0
June 2014,-2320402.0,2032362.0,4788209.0,45640.0
September 2014,248252.0,-8663.0,5025108.0,32998.0
December 2014,237948.0,-156240.0,5153775.0,35736.0
March 2015,194731.0,-204071.0,5251061.0,3654324.0
June 2015,-5253418.0,-4339189.0,1651596.0,64714.0
September 2015,-231350.0,-500627.0,1644091.0,57409.0
December 2015,174568.0,-245395.0,1608834.0,22353.0
March 2016,237264.0,-1902040.0,6039.0,3672.0
June 2016,-1628761.0,-820658.0,30060.0,27893.0
September 2016,-200358.0,-497910.0,48314.0,46274.0
December 2016,174493.0,-196551.0,34810.0,32898.0
March 2017,124800.0,-146234.0,13710.0,11925.0
June 2017,-893738.0,-396966.0,99713.0,98055.0
September 2017,-126946.0,-151072.0,44818.0,43273.0
December 2017,187382.0,-211734.0,16383.0,14950.0
March 2018,249703.0,-352401.0,8351.0,7031.0
June 2018,-1447955.0,-551345.0,33946.0,32738.0
September 2018,312450.0,-55679.0,102055.0,
December 2018,199412.0,-224891.0,9544.0,
