,OperatingExpenses,NetIncomeLoss,Assets
March 2009,2338500.0,-597000.0,
June 2009,2338500.0,-597000.0,
September 2009,2338500.0,-597000.0,
December 2009,2338500.0,-597000.0,
March 2010,2089000.0,-241000.0,
June 2010,2128000.0,-307000.0,
September 2010,2261000.0,-227000.0,
December 2010,2143000.0,-271000.0,50640000.0
March 2011,2067000.0,-229000.0,
June 2011,2103000.0,-258000.0,50031000.0
September 2011,2324000.0,-407000.0,49694000.0
December 2011,2113000.0,-209000.0,49570000.0
March 2012,2112000.0,-186000.0,49255000.0
June 2012,2055000.0,-241000.0,48780000.0
September 2012,2268000.0,-129000.0,48715000.0
December 2012,2148000.0,-364000.0,47962000.0
March 2013,2052000.0,-203000.0,47653000.0
June 2013,2101000.0,-220000.0,47191000.0
September 2013,411000.0,-526000.0,47953000.0
December 2013,5962000.0,-2181000.0,44415000.0
March 2014,553000.0,-515000.0,43847000.0
June 2014,420000.0,-428000.0,43236000.0
September 2014,359000.0,-643000.0,42650000.0
December 2014,432000.0,282000.0,42585000.0
March 2015,466000.0,17621000.0,32835000.0
June 2015,317000.0,-287000.0,32112000.0
September 2015,336000.0,-84000.0,7502000.0
