,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2007,10038.92857142857,42809.5,,
June 2007,10038.92857142857,42809.5,,
September 2007,10038.92857142857,42809.5,,
December 2007,10038.92857142857,42809.5,,
March 2008,10038.92857142857,42809.5,,
June 2008,10038.92857142857,42809.5,,
September 2008,10038.92857142857,42809.5,,
December 2008,10038.92857142857,42809.5,,
March 2009,10038.92857142857,42809.5,,
June 2009,10038.92857142857,42809.5,,
September 2009,10038.92857142857,42809.5,,
December 2009,10038.92857142857,42809.5,,
March 2010,10038.92857142857,42809.5,,
June 2010,10038.92857142857,42809.5,,
September 2010,57348.5,6344.0,,
December 2010,57348.5,103004.0,,
March 2011,57348.5,-169371.0,,
June 2011,57348.5,-169371.0,,
September 2011,25438.25,44321.0,,
December 2011,25438.25,22457.0,,
March 2012,25438.25,-85140.5,,
June 2012,25438.25,-85140.5,,
September 2012,,-54633.0,,
December 2012,,-36839.0,,
March 2013,,-40961.0,,
June 2013,,-32242.0,,
September 2013,,-5540.0,,
December 2013,,-5539.0,,
March 2014,,-5539.0,,
June 2014,,-6540.0,,
September 2014,,-5604.0,,
December 2014,,-5603.0,,
March 2015,,-5613.0,,
June 2015,,26935.0,,
September 2015,,-27940376.0,,
December 2015,,-313726.0,,
March 2016,,-654866.0,,
June 2016,,,,
September 2016,,-533377.0,,
December 2016,,-23450031.0,,
March 2017,,364101.0,,
