,NetIncomeLoss,Assets
March 2012,-1368000.0,
June 2012,-1368000.0,
September 2012,-1368000.0,
December 2012,-1413000.0,677302000.0
March 2013,-6377000.0,
June 2013,-6742000.0,787747000.0
September 2013,-6357000.0,838990000.0
December 2013,-5057000.0,846078000.0
March 2014,-4365000.0,865313000.0
June 2014,-4970000.0,889613000.0
September 2014,-44870000.0,960429000.0
December 2014,-2349000.0,1002380000.0
March 2015,-3619000.0,1005673000.0
June 2015,-3661000.0,1268076000.0
September 2015,-1343000.0,1254702000.0
December 2015,-752000.0,1216280000.0
March 2016,-3379000.0,1204787000.0
June 2016,-209000.0,1197406000.0
September 2016,-1567000.0,1232923000.0
December 2016,2692000.0,1218561000.0
March 2017,-1742000.0,1202968000.0
