,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,,6893750.0,,,
June 2009,,,6893750.0,,,
September 2009,,,6893750.0,,,
December 2009,,,6893750.0,,,
March 2010,79153000.0,17277000.0,-4268000.0,,,
June 2010,79070000.0,19481000.0,7866000.0,,,
September 2010,69788000.0,17373000.0,8273000.0,,,
December 2010,,,-9730000.0,1113528000.0,380067000.0,733461000.0
March 2011,41224000.0,20136000.0,45528000.0,1202780000.0,480241000.0,722539000.0
June 2011,71516000.0,19807000.0,10119000.0,1207317000.0,500152000.0,707165000.0
September 2011,71438000.0,18946000.0,16803000.0,1210846000.0,527220000.0,683626000.0
December 2011,111184000.0,18009000.0,10238000.0,1170958000.0,465670000.0,705288000.0
March 2012,80574000.0,19120000.0,4699000.0,1224911000.0,533179000.0,691732000.0
June 2012,77445000.0,18684000.0,10605000.0,1225643000.0,552892000.0,672751000.0
September 2012,72938000.0,18297000.0,11051000.0,1227095000.0,571485000.0,655610000.0
