,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2787000.0,-1327750.0,,
June 2009,2787000.0,-1327750.0,,
September 2009,2787000.0,-1327750.0,,
December 2009,2787000.0,-1327750.0,,
March 2010,3319000.0,-1693000.0,,
June 2010,3926000.0,-8062000.0,,
September 2010,6996000.0,-5958000.0,,
December 2010,1652000.0,439000.0,38872000.0,38872000.0
March 2011,988000.0,-605000.0,,
June 2011,677000.0,-176000.0,16246000.0,
September 2011,532000.0,619000.0,,13715000.0
December 2011,776000.0,-184000.0,13016000.0,13016000.0
March 2012,832000.0,8843000.0,21156000.0,
June 2012,840000.0,-544000.0,20600000.0,
September 2012,1502000.0,1033000.0,18973000.0,
December 2012,7067000.0,1966000.0,18190000.0,3827000.0
March 2013,563000.0,-587000.0,17096000.0,
June 2013,601000.0,-984000.0,16192000.0,
September 2013,7320000.0,-7106000.0,27309000.0,27059000.0
December 2013,-7320000.0,8090000.0,25490000.0,25240000.0
March 2014,5975000.0,-5965000.0,22938000.0,22688000.0
June 2014,4255000.0,-4240000.0,20455000.0,20205000.0
September 2014,4020000.0,-3941000.0,17349000.0,17099000.0
December 2014,3501000.0,-1472000.0,16163000.0,15884000.0
March 2015,3634000.0,-3990000.0,12756000.0,12382000.0
June 2015,3184000.0,-3382000.0,10119000.0,9641000.0
September 2015,2419000.0,-2659000.0,8333000.0,7797000.0
December 2015,1944000.0,-371000.0,8578000.0,7400000.0
March 2016,2516000.0,-1822000.0,7107000.0,6169000.0
June 2016,2364000.0,4420000.0,13034000.0,5564000.0
September 2016,1584000.0,-1136000.0,11065000.0,3597000.0
December 2016,1278000.0,15415000.0,25588000.0,10708000.0
March 2017,1284000.0,-1160000.0,24493000.0,9616000.0
June 2017,864000.0,1441000.0,25615000.0,25611000.0
September 2017,637000.0,-446000.0,24929000.0,24928000.0
December 2017,660000.0,-726000.0,24139000.0,24139000.0
March 2018,656000.0,-615000.0,23405000.0,23405000.0
June 2018,553000.0,-474000.0,,
