,NetIncomeLoss,Assets
March 2009,18859250.0,
June 2009,18859250.0,
September 2009,18859250.0,
December 2009,18859250.0,
March 2010,18901000.0,
June 2010,24512000.0,
September 2010,19762000.0,
December 2010,21728000.0,2294683000.0
March 2011,14310000.0,
June 2011,4284000.0,2238631000.0
September 2011,-34247000.0,2132889000.0
December 2011,-23510000.0,2075517000.0
March 2012,10862000.0,2080860000.0
June 2012,9604000.0,1991623000.0
September 2012,9913000.0,1964347000.0
December 2012,4378000.0,1903703000.0
March 2013,12365000.0,1917681000.0
June 2013,8664000.0,1914822000.0
September 2013,6948000.0,1918430000.0
December 2013,33713000.0,1911779000.0
March 2014,8823000.0,1924089000.0
June 2014,33208000.0,1977687000.0
September 2014,9761000.0,1879815000.0
December 2014,11064000.0,1930033000.0
March 2015,6794000.0,2273900000.0
June 2015,11117000.0,2260458000.0
September 2015,-3746000.0,2318619000.0
December 2015,27304000.0,1957294000.0
March 2016,7125000.0,1966649000.0
June 2016,-5165000.0,2006094000.0
September 2016,9535000.0,1981815000.0
December 2016,38373000.0,1972946000.0
March 2017,12282000.0,2072385000.0
June 2017,10089000.0,2104354000.0
September 2017,-8924000.0,2130690000.0
December 2017,-22998000.0,2001669000.0
March 2018,5701000.0,1963714000.0
June 2018,7192000.0,1981819000.0
September 2018,3728000.0,1958046000.0
December 2018,-73317000.0,1960266000.0
March 2019,19600000.0,1984908000.0
June 2019,14663000.0,2015472000.0
September 2019,6721000.0,2084156000.0
December 2019,29031000.0,2075885000.0
March 2020,-44578000.0,2028504000.0
June 2020,37551000.0,2113148000.0
September 2020,-15170000.0,1939757000.0
December 2020,1191000.0,1904908000.0
March 2021,5517000.0,1897646000.0
June 2021,6375000.0,1937317000.0
September 2021,-7713000.0,1950621000.0
December 2021,25175000.0,2012809000.0
March 2022,-14773000.0,1959496000.0
June 2022,-12162000.0,1861779000.0
