,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,1626175.25,19808.5,387099.25,,
December 2009,1626175.25,19808.5,387099.25,,
March 2010,1626175.25,19808.5,387099.25,,
June 2010,1626175.25,19808.5,387099.25,,
September 2010,1624909.0,18176.0,331849.0,,
December 2010,1518810.0,18028.0,350237.0,,
March 2011,1649495.0,18971.0,296792.0,,
June 2011,1447079.0,20759.0,512896.0,4407261.0,3410201.0
September 2011,1655530.0,20958.0,323454.0,4321060.0,3037325.0
December 2011,1629171.0,21946.0,281626.0,3904579.0,2695499.0
March 2012,1718852.0,21015.0,300055.0,3964095.0,2794706.0
June 2012,1713737.0,21485.0,238803.0,3824344.0,2627268.0
September 2012,1627403.0,20014.0,255004.0,3833533.0,2664365.0
December 2012,1605648.0,20446.0,253935.0,3740393.0,2550600.0
March 2013,1715684.0,22327.0,194727.0,4087019.0,2560698.0
June 2013,1813876.0,22545.0,128960.0,4108007.0,2550962.0
September 2013,1726500.0,21422.0,214561.0,4124498.0,2510677.0
December 2013,1642746.0,22736.0,207419.0,3948749.0,2355090.0
March 2014,1682366.0,21004.0,256696.0,3982769.0,2461325.0
June 2014,1749256.0,21124.0,277636.0,3855906.0,2326789.0
September 2014,1788012.0,21664.0,270058.0,3976449.0,2303962.0
December 2014,1830345.0,21863.0,250303.0,4222563.0,2411982.0
March 2015,1795644.0,21884.0,245549.0,4085512.0,2338376.0
