,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2006,777.1052631578947,-427.5,,
December 2006,777.1052631578947,-427.5,,
March 2007,777.1052631578947,-1763.75,,
June 2007,777.1052631578947,-1763.75,,
September 2007,777.1052631578947,-1763.75,,
December 2007,777.1052631578947,-1763.75,,
March 2008,777.1052631578947,0.0,,
June 2008,777.1052631578947,0.0,,
September 2008,777.1052631578947,0.0,,
December 2008,777.1052631578947,0.0,,
March 2009,777.1052631578947,-1500.0,,
June 2009,777.1052631578947,-1500.0,,
September 2009,777.1052631578947,-1500.0,,
December 2009,777.1052631578947,-1500.0,,
March 2010,777.1052631578947,0.0,,
June 2010,777.1052631578947,0.0,,
September 2010,777.1052631578947,0.0,,
December 2010,777.1052631578947,0.0,,
March 2011,0.0,0.0,,
June 2011,0.0,0.0,,
September 2011,0.0,0.0,,
December 2011,777.1052631578947,0.0,6235.0,6235.0
March 2012,0.0,0.0,,
June 2012,3447.0,-3447.0,6235.0,6235.0
September 2012,373.0,-373.0,6235.0,6235.0
