,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,,
June 2010,,,
September 2010,,,
December 2010,,,
March 2011,,,
June 2011,,,
September 2011,,,
December 2011,,,
March 2012,,,
June 2012,,,
September 2012,,,
December 2012,,,
March 2013,13657000.0,,
June 2013,13657000.0,,
September 2013,13657000.0,,
December 2013,13657000.0,,
March 2014,-23671000.0,,
June 2014,12877000.0,,
September 2014,18227000.0,,
December 2014,44388000.0,,
March 2015,-63246000.0,,
June 2015,-810000.0,,
September 2015,41891000.0,,
December 2015,57741000.0,,
March 2016,-39587000.0,,
June 2016,-13129000.0,,
September 2016,7881000.0,,
December 2016,48791000.0,,
March 2017,-61700000.0,,
June 2017,-15491000.0,,
September 2017,10075000.0,,
December 2017,74210000.0,,
March 2018,-42461000.0,,
June 2018,-3853000.0,,
September 2018,23919000.0,,
December 2018,96936000.0,,
March 2019,-19155000.0,,
June 2019,-31142000.0,,
September 2019,6523000.0,,
December 2019,83132000.0,,
March 2020,-244148000.0,,
June 2020,5464000.0,,
September 2020,42271000.0,,
December 2020,82392000.0,,
March 2021,41768000.0,,
June 2021,108500000.0,,
September 2021,47233000.0,,
December 2021,,,
March 2022,-16469000.0,,
June 2022,-16834000.0,,
