,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,569845.0,9771.0,-850814.0,,,
December 2010,1405814.0,35193.0,-2203669.0,,,
March 2011,1144529.0,95831.0,-1236458.0,,,
June 2011,637357.0,-27062.0,-1695079.0,3093451.0,2079833.0,
September 2011,1439524.0,18621.0,-1589249.0,6446122.0,3571161.0,
December 2011,1719661.0,37585.0,-1727162.0,7023095.0,4271026.0,
March 2012,1894772.0,86160.0,-2210958.0,6464261.0,3940046.0,
June 2012,4200783.0,78821.0,-5639017.0,5025121.0,2722900.0,
September 2012,2002450.0,95217.0,-4861790.0,,,
December 2012,3170446.3333333335,15718.666666666666,-6578016.0,,,
March 2013,3170446.3333333335,15718.666666666666,-6578016.0,,,
June 2013,3170446.3333333335,15718.666666666666,-6578016.0,2179130.0,1151799.0,
September 2013,955896.0,31800.0,-1879421.0,2125522.0,1150598.0,
December 2013,,,,,,
March 2014,,,,,,
June 2014,,,,,,
September 2014,950876.0,34198.0,532060.0,,,
December 2014,971935.0,5618.0,-1405213.0,,,
March 2015,649091.0,13130.0,-34240170.0,,,
June 2015,290865.0,18975.0,35213195.0,879747.0,287068.0,
September 2015,520852.0,79973.0,-9208014.0,1180044.0,447484.0,
December 2015,573121.0,79591.0,-10672796.0,938066.0,231451.0,
March 2016,414907.0,51284.0,-25897966.0,673958.0,116660.0,
June 2016,543423.0,64322.0,19392326.0,495581.0,113453.0,382128.0
September 2016,421437.0,71500.0,-95021.0,488529.0,120116.0,
December 2016,369572.0,68461.0,-2902559.0,472678.0,117912.0,
March 2017,447871.0,78529.0,1988145.0,602769.0,261651.0,
June 2017,636192.0,70075.0,-9587115.0,284587.0,202084.0,82503.0
