,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,45920000.0,3106000.0,,,
June 2009,45920000.0,3106000.0,,,
September 2009,45920000.0,3106000.0,,,
December 2009,45920000.0,3106000.0,,,
March 2010,50612000.0,4811000.0,,,
June 2010,50811000.0,4670000.0,,,
September 2010,47808000.0,4693000.0,,,
December 2010,50307000.0,5754000.0,589246000.0,485785000.0,103461000.0
March 2011,53233000.0,4632000.0,,,
June 2011,53576000.0,6693000.0,580957000.0,484231000.0,96726000.0
September 2011,53752000.0,4609000.0,552519000.0,458353000.0,94166000.0
December 2011,51411000.0,-64000.0,581858000.0,495972000.0,85886000.0
March 2012,54223000.0,7039000.0,593009000.0,511890000.0,81119000.0
June 2012,53739000.0,1814000.0,587495000.0,509470000.0,78025000.0
September 2012,50114000.0,4733000.0,620287000.0,539943000.0,80344000.0
December 2012,48796000.0,4606000.0,632601000.0,554940000.0,77661000.0
March 2013,48838000.0,3234000.0,618201000.0,544706000.0,73495000.0
June 2013,48286000.0,1841000.0,612003000.0,540983000.0,71020000.0
September 2013,49541000.0,2697000.0,636701000.0,570736000.0,65965000.0
December 2013,44579000.0,10856000.0,645866000.0,582738000.0,63128000.0
March 2014,49854000.0,2139000.0,579610000.0,516606000.0,63004000.0
June 2014,46371000.0,3228000.0,671297000.0,611733000.0,59564000.0
September 2014,47679000.0,3369000.0,591198000.0,533139000.0,58059000.0
December 2014,45868000.0,4794000.0,607156000.0,552848000.0,54308000.0
March 2015,58922000.0,101000.0,566510000.0,513040000.0,53470000.0
June 2015,46259000.0,2033000.0,568517000.0,517295000.0,51222000.0
September 2015,48991000.0,363000.0,545980000.0,493760000.0,52220000.0
December 2015,46369000.0,830000.0,561462000.0,509126000.0,52336000.0
March 2016,44213000.0,-1322000.0,832445000.0,772413000.0,60032000.0
June 2016,45756000.0,224000.0,866188000.0,805984000.0,60204000.0
September 2016,44212000.0,1167000.0,822716000.0,763738000.0,58978000.0
