,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,363250.0,2368000.0,524000.0,,
June 2011,363250.0,2387000.0,917000.0,25850000.0,21298000.0
September 2011,363250.0,2644000.0,697000.0,24661000.0,19904000.0
December 2011,363250.0,2556000.0,1009000.0,25411000.0,20876000.0
March 2012,393250.0,2597000.0,-1375000.0,24463000.0,20274000.0
June 2012,393250.0,2575000.0,199000.0,25419000.0,21216000.0
September 2012,393250.0,2255000.0,763000.0,24867000.0,20277000.0
December 2012,393250.0,2305000.0,278000.0,24976000.0,21078000.0
March 2013,429500.0,2531000.0,-80000.0,23941000.0,20200000.0
June 2013,429500.0,2355000.0,109000.0,23491000.0,19483000.0
September 2013,429500.0,2233000.0,127000.0,22893000.0,18915000.0
December 2013,429500.0,2421000.0,-2726000.0,19731000.0,17853000.0
