,NetIncomeLoss,Assets
March 2009,-5286000.0,
June 2009,-5286000.0,
September 2009,-5286000.0,
December 2009,-5286000.0,
March 2010,-118407000.0,
June 2010,-118407000.0,
September 2010,-19012000.0,
December 2010,-36068000.0,8646354000.0
March 2011,3324000.0,
June 2011,4477000.0,
September 2011,-30155000.0,8014458000.0
December 2011,11664000.0,7981783000.0
March 2012,2604000.0,8092501000.0
June 2012,-1612000.0,8345465000.0
September 2012,-32546000.0,8380011000.0
December 2012,28255000.0,8479102000.0
March 2013,-12377000.0,8369005000.0
June 2013,-10350000.0,8521169000.0
September 2013,-7489000.0,8569543000.0
December 2013,-58071000.0,8493454000.0
