,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2007,12082.615384615385,1665.076923076923,-5326.0,,
September 2007,12082.615384615385,1665.076923076923,-7699.0,,
December 2007,12082.615384615385,1665.076923076923,-7699.0,,
March 2008,12082.615384615385,1665.076923076923,-7699.0,,
June 2008,12082.615384615385,1665.076923076923,-7699.0,,
September 2008,12082.615384615385,1665.076923076923,-7276.25,,
December 2008,12082.615384615385,1665.076923076923,-7276.25,,
March 2009,12082.615384615385,1665.076923076923,-7276.25,,
June 2009,12082.615384615385,1665.076923076923,-7276.25,,
September 2009,12082.615384615385,1665.076923076923,-24006.75,,
December 2009,12082.615384615385,1665.076923076923,-24006.75,,
March 2010,12082.615384615385,1665.076923076923,-24006.75,,
June 2010,12082.615384615385,1665.076923076923,-24006.75,,
September 2010,7490.0,1863.0,-8134.0,,
December 2010,2032.0,445.0,-2758.0,,
March 2011,12171.0,8502.0,-13157.0,,
June 2011,13273.0,-1949.0,-14492.0,13530.0,1118.0
September 2011,9513.0,232.0,-10711.0,13523.0,1111.0
December 2011,3107.0,433.0,-4459.0,13315.0,903.0
March 2012,2118.0,218.0,-3641.0,12815.0,508.0
June 2012,2380.0,231.0,-4106.0,12309.0,12.0
September 2012,9260.0,235.0,-10994.0,12299.0,2.0
December 2012,2679.0,251.0,-4631.0,12303.0,6.0
March 2013,14807.0,232.0,-16837.0,97.0,97.0
June 2013,2595.0,245.0,-2866.0,1091.0,1091.0
September 2013,10765.0,225.0,-12875.0,1232.0,1232.0
December 2013,3191.0,416.0,-5627.0,685.0,685.0
March 2014,2628.0,228.0,-5170.0,33.0,33.0
June 2014,2012.0,222.0,-4791.0,28.0,28.0
