,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2011,16234489.0,0.0,15604890.0,2655784.0,130946390.0,45599981.0,
December 2011,18725992.0,0.0,18725992.0,-1295502.0,135907087.0,50473223.0,
March 2012,19787628.0,0.0,19153512.0,5303918.0,140420427.0,55672584.0,
June 2012,20720016.0,7800.0,19405415.0,2983825.0,145398019.0,62182356.0,83215663.0
September 2012,17863221.0,1995.0,17207116.0,6395512.0,150137782.0,68107966.0,82029816.0
December 2012,24927109.0,1995.0,22546807.0,5258737.0,158733643.0,58195864.0,100537779.0
March 2013,21216595.0,1995.0,20476092.0,3159206.0,157192711.0,56762887.0,100429824.0
June 2013,23711241.0,1997.0,23186625.0,4310062.0,165624398.0,62027145.0,104105387.0
September 2013,27954049.0,39047.0,27240489.0,8087731.0,176706557.0,73495519.0,103211038.0
December 2013,20722712.0,23705.0,20003910.0,6009031.0,173025933.0,70474840.0,102551093.0
March 2014,23825941.0,25699.0,23103935.0,3928011.0,175707773.0,75816040.0,99891733.0
June 2014,,,,,184766249.0,82618690.0,102147559.0
September 2014,26197005.0,,25454348.0,9344056.0,203660957.0,102816166.0,100844791.0
