,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,26743750.0,2401000.0,13272250.0,183750.0,,
June 2009,26743750.0,2401000.0,13272250.0,183750.0,,
September 2009,26743750.0,2401000.0,13272250.0,183750.0,,
December 2009,26743750.0,2401000.0,13272250.0,183750.0,,
March 2010,24927000.0,2281000.0,14480000.0,2088000.0,,
June 2010,34548000.0,3312000.0,15619000.0,-1535000.0,,
September 2010,30471000.0,3351000.0,15565000.0,5871000.0,,
December 2010,30447000.0,3086000.0,15398000.0,2083000.0,414879000.0,172523000.0
March 2011,27159000.0,2702000.0,16674000.0,9312000.0,,
June 2011,30032000.0,2190000.0,13991000.0,5135000.0,399079000.0,159726000.0
September 2011,33164000.0,2181000.0,15469000.0,20553000.0,509465000.0,136581000.0
December 2011,41494000.0,2497000.0,18054000.0,27797000.0,531795000.0,139581000.0
March 2012,49154000.0,2944000.0,22195000.0,-2869000.0,537917000.0,149641000.0
