,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,31090.0,30932.0,-30822.0,,,
December 2010,29521.0,29362.0,-29397.0,,,
March 2011,23571.0,23413.0,-24194.0,,,
June 2011,42624.0,42581.0,-15393.0,,,
September 2011,38127.0,38127.0,-38828.0,,,
December 2011,25025.0,25025.0,-64645.0,,,
March 2012,24059.0,24059.0,-24826.0,,,
June 2012,28503.0,28503.0,9565.0,,,
September 2012,29257.75,32436.0,-33382.0,,,
December 2012,29257.75,35621.0,-2957.0,,,
March 2013,29257.75,24812.0,-25667.0,,,
June 2013,29257.75,24162.0,-23285.0,,,
September 2013,,18203.0,-17564.0,,,
December 2013,,4258.0,-3708.0,,,
March 2014,,5323.0,-4710.0,,,
June 2014,,37741.0,89186.0,,,
September 2014,,17531.0,-16955.0,,,
December 2014,,4822.0,-5013.0,,,
March 2015,,4330.0,-4161.0,,,
June 2015,,20705.0,-20127.0,,,
September 2015,,17780.0,-17735.0,,,
December 2015,,3451.0,3774.0,,,
March 2016,,7129.0,-6684.0,,,
June 2016,,715.0,-7120.0,,,
September 2016,,20250.0,-20095.0,,,
December 2016,,5709.0,-5284.0,,,
March 2017,,4569.0,-4247.0,,,
June 2017,,10476.0,-10252.0,,,
September 2017,9387.25,24311.0,-24027.0,,,
December 2017,9387.25,8947.0,-8477.0,,,
March 2018,9387.25,2613.0,-2478.0,,,
June 2018,9387.25,1678.0,-1859.0,,,
September 2018,18177.0,18177.0,-18225.0,,,
December 2018,7084.333333333333,7236.0,-7298.0,,,
March 2019,7084.333333333333,6628.0,-6826.0,,,
June 2019,7084.333333333333,-22611.0,-7095.0,,,
September 2019,19820.0,2270.0,-20018.0,,,
December 2019,5547.0,1297.0,-5709.0,,,
March 2020,8327.0,3977.0,-8353.0,,,
June 2020,5805.0,1455.0,-5977.0,,,
September 2020,22922.0,3076.0,-22937.0,,,
December 2020,6054.0,1704.0,-6949.0,,,
March 2021,5870.0,1320.0,-7545.0,,,
June 2021,6339.0,1989.0,-8384.0,,,
September 2021,21276.0,2426.0,-23617.0,,,
December 2021,5944.0,1474.0,-8316.0,,,
March 2022,5833.0,1383.0,-7981.0,,,
