,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,5975000.0,3415000.0,-5336000.0,,
June 2011,5975000.0,3415000.0,-5336000.0,,
September 2011,5975000.0,3415000.0,-5336000.0,,
December 2011,5975000.0,3415000.0,-5336000.0,,
March 2012,5934000.0,3058000.0,-4797000.0,,
June 2012,7434000.0,3765000.0,-6183000.0,,
September 2012,6704000.0,3529000.0,-5479000.0,,
December 2012,8740000.0,3949000.0,-5805000.0,51496000.0,39601000.0
March 2013,8069000.0,3856000.0,-5686000.0,,
June 2013,7869000.0,3911000.0,-5061000.0,52588000.0,40623000.0
September 2013,9683000.0,3906000.0,-7498000.0,87163000.0,75082000.0
December 2013,10526000.0,4949000.0,-6713000.0,83395000.0,70195000.0
March 2014,10752000.0,4916000.0,-8117000.0,75287000.0,61537000.0
June 2014,11856000.0,5578000.0,-8559000.0,69395000.0,55008000.0
September 2014,11375000.0,5716000.0,-8150000.0,62701000.0,47847000.0
December 2014,11962000.0,6225000.0,-5771000.0,58830000.0,44201000.0
