,NetIncomeLoss,Assets,AssetsCurrent
March 2008,16859000.0,,
June 2008,16859000.0,,
September 2008,16859000.0,,
December 2008,16859000.0,,
March 2009,17432000.0,,
June 2009,20029000.0,,
September 2009,18894000.0,,
December 2009,29695000.0,837165000.0,322084000.0
March 2010,25845000.0,,
June 2010,26704000.0,886660000.0,370336000.0
September 2010,22797000.0,848115000.0,322139000.0
December 2010,36520000.0,924581000.0,330685000.0
March 2011,32774000.0,945377000.0,351027000.0
June 2011,35710000.0,989171000.0,347185000.0
September 2011,28848000.0,954541000.0,298455000.0
December 2011,38620000.0,1027322000.0,353119000.0
March 2012,41184000.0,1054612000.0,374095000.0
June 2012,44137000.0,1111014000.0,369161000.0
September 2012,36515000.0,1198275000.0,435354000.0
December 2012,51612000.0,1268163000.0,478842000.0
March 2013,48117000.0,1279431000.0,479147000.0
June 2013,51042000.0,1321729000.0,496656000.0
September 2013,42762000.0,1208391000.0,360440000.0
December 2013,54248000.0,1180862000.0,302716000.0
March 2014,42395000.0,1117526000.0,234400000.0
June 2014,49192000.0,1231381000.0,323760000.0
September 2014,39214000.0,1254342000.0,308268000.0
December 2014,48492000.0,1390902000.0,406166000.0
March 2015,31860000.0,1341130000.0,412213000.0
June 2015,41929000.0,1285794000.0,348369000.0
September 2015,32393000.0,1483214000.0,507558000.0
December 2015,43160000.0,1440839000.0,468310000.0
March 2016,35088000.0,1316318000.0,332869000.0
June 2016,34501000.0,1298493000.0,321774000.0
September 2016,31975000.0,1253536000.0,267554000.0
December 2016,44010000.0,1301611000.0,311421000.0
March 2017,42494000.0,1299361000.0,311408000.0
