,OperatingExpenses,NetIncomeLoss,Assets
March 2010,2541.0,,
June 2010,9868.0,,
September 2010,3314.0,,
December 2010,6492.0,,6452640.0
March 2011,5681.0,,
June 2011,21202.0,,9077124.0
September 2011,18917.0,,9849879.0
December 2011,21827.0,,10446989.0
March 2012,25370.0,,
June 2012,32171.0,,11967433.0
September 2012,30068.0,,13098742.0
December 2012,37322.0,,14017020.0
March 2013,40454.0,,14337730.0
June 2013,64710.0,,14546575.0
September 2013,58758.0,,15236404.0
December 2013,23217.0,,16120001.0
March 2014,114599.0,,17039335.0
June 2014,74112.0,,18518358.0
September 2014,77741.0,,19422844.0
December 2014,13916.0,,20801591.0
March 2015,50715.0,365519.0,22734138.0
June 2015,33260.0,365519.0,24313007.0
September 2015,13611.0,451303.0,26028558.0
December 2015,-11654.0,574791.0,29455315.0
March 2016,28087.0,570159.0,32849343.0
June 2016,16120.0,613363.0,35202119.0
September 2016,21891.0,679192.0,38925800.0
December 2016,24454.0,745766.0,42665846.0
March 2017,25349.0,816820.0,46808795.0
June 2017,32308.0,909594.0,52355310.0
September 2017,78192.0,1007673.0,59321207.0
December 2017,49750.0,1134958.0,63711405.0
March 2018,39954.0,1142489.0,67855394.0
June 2018,131319.0,1204373.0,70811107.0
September 2018,128665.0,1181152.0,72487040.0
December 2018,157910.0,1262258.0,73285673.0
March 2019,189319.0,1188658.0,74857500.0
June 2019,182883.0,1344632.0,75315947.0
September 2019,338408.0,1226729.0,75336174.0
December 2019,296298.0,1213693.0,75717999.0
March 2020,323247.0,1112553.0,75865135.0
June 2020,337158.0,1133051.0,83974904.0
September 2020,415338.0,1326113.0,85805572.0
December 2020,440558.0,1278845.0,85417000.0
March 2021,501461.0,1051406.0,85245238.0
June 2021,426334.0,1178712.0,81750703.0
September 2021,421177.0,1285034.0,74949794.0
December 2021,394028.0,1290848.0,82084000.0
March 2022,537000.0,1016000.0,79198000.0
June 2022,411000.0,1024000.0,81264000.0
