,NetIncomeLoss,Assets,AssetsCurrent
March 2011,-129750000.0,,
June 2011,-129750000.0,,
September 2011,-129750000.0,,
December 2011,-129750000.0,,
March 2012,52000000.0,,
June 2012,53000000.0,,
September 2012,-13000000.0,,
December 2012,-37000000.0,0.0,468000000.0
March 2013,0.0,0.0,
June 2013,-69000000.0,3701000000.0,893000000.0
September 2013,-132000000.0,3358000000.0,793000000.0
December 2013,-556000000.0,2464000000.0,609000000.0
March 2014,-82000000.0,2275000000.0,581000000.0
June 2014,-85000000.0,2084000000.0,535000000.0
September 2014,-59000000.0,1898000000.0,497000000.0
December 2014,-145000000.0,1722000000.0,497000000.0
March 2015,-59000000.0,1600000000.0,475000000.0
June 2015,-42000000.0,1494000000.0,476000000.0
September 2015,-67000000.0,1419000000.0,507000000.0
December 2015,,,
March 2016,,,
June 2016,,,
September 2016,,,
December 2016,,,
March 2017,,,
June 2017,,,
September 2017,,,
December 2017,,,
March 2018,13067750.0,,
June 2018,13067750.0,,
September 2018,13067750.0,,
December 2018,13067750.0,,
March 2019,18914500.0,,
June 2019,18914500.0,,
September 2019,-272000.0,,
December 2019,-2053000.0,1388292000.0,478569000.0
March 2020,28102000.0,,
June 2020,11464000.0,,
September 2020,-145000.0,1214046000.0,424248000.0
December 2020,109800000.0,1214977000.0,369698000.0
March 2021,36506000.0,1544478000.0,463640000.0
June 2021,24359000.0,1412135000.0,400107000.0
September 2021,35624000.0,1377489000.0,391251000.0
December 2021,5088000.0,1300502000.0,370645000.0
March 2022,33511000.0,1369715000.0,428915000.0
June 2022,58002000.0,1320334000.0,399906000.0
