,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,,,,,,
December 2009,,,,,,
March 2010,,,,,,
June 2010,,,,,,
September 2010,76623000.0,22158000.0,36703000.0,-5817000.0,,
December 2010,100191000.0,21656000.0,38266000.0,-11403000.0,,
March 2011,81526000.0,24663000.0,38265000.0,4127000.0,,
June 2011,81045000.0,21611000.0,37641000.0,-21575000.0,1395926000.0,482688000.0
September 2011,77981000.0,24275000.0,37131000.0,-5042000.0,1351139000.0,461018000.0
December 2011,77445000.0,22420000.0,37997000.0,-535000.0,1335891000.0,463235000.0
March 2012,140236000.0,22245000.0,38172000.0,-65261000.0,1197139000.0,391096000.0
June 2012,64540000.0,20822000.0,38518000.0,17201000.0,1189808000.0,396203000.0
September 2012,74245000.0,20878000.0,35520000.0,-14139000.0,1146616000.0,364985000.0
December 2012,72984000.0,21088000.0,36427000.0,745000.0,1133094000.0,365159000.0
March 2013,82873000.0,23247000.0,37239000.0,-9389000.0,1114745000.0,368351000.0
June 2013,169445000.0,21732000.0,37938000.0,-81465000.0,1028954000.0,391968000.0
September 2013,65855000.0,21485000.0,33168000.0,10507000.0,1031024000.0,402230000.0
December 2013,65457000.0,22694000.0,34012000.0,1127000.0,1026679000.0,405115000.0
March 2014,67774000.0,22676000.0,36534000.0,5326000.0,1037843000.0,397874000.0
