,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2013,8.0,0.0,,,
March 2014,8.0,0.0,,,
June 2014,8.0,0.0,,,
September 2014,8.0,4933.0,10733.0,233.0,10500.0
December 2014,202.0,6701.0,,,
March 2015,9800.0,7134.0,,,
June 2015,19080.0,-10357.0,15013.0,4888.0,10125.0
September 2015,37800.0,-40336.0,15098.0,5098.0,10000.0
December 2015,18790.0,-3285.0,11814.0,1939.0,9875.0
March 2016,3183.0,-1271.0,10542.0,792.0,9750.0
June 2016,19080.0,-10358.0,10161.0,536.0,9625.0
September 2016,-14205.0,10322.0,10506.0,1006.0,9500.0
December 2016,3034.0,-933.0,9573.0,198.0,9375.0
March 2017,334196.0,-331159.0,9375.0,0.0,
June 2017,10343.0,-10343.0,9250.0,0.0,
September 2017,,,,,
December 2017,,,,,
March 2018,,,,,
June 2018,,,,,
September 2018,,,,,
December 2018,,,,,
March 2019,,,,,
June 2019,,,,,
September 2019,,,,,
December 2019,2184.25,-2184.25,,,
March 2020,2184.25,-2184.25,,,
June 2020,2184.25,-2184.25,,,
September 2020,2184.25,-2184.25,0.0,,
December 2020,3357.0,-3357.0,,,
March 2021,4782.0,-4782.0,,,
June 2021,2896.0,-2896.0,,,
September 2021,6273.0,-6273.0,0.0,,
December 2021,4445.0,-4445.0,0.0,,
March 2022,4922.0,-4922.0,0.0,,
June 2022,12639.0,-12639.0,100.0,100.0,
