,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,,,,,
June 2012,,,,,
September 2012,,,,,
December 2012,,,,,
March 2013,148750000.0,254250000.0,322000000.0,,
June 2013,148750000.0,254250000.0,322000000.0,,
September 2013,148750000.0,254250000.0,322000000.0,,
December 2013,148750000.0,254250000.0,322000000.0,,
March 2014,163000000.0,222000000.0,358000000.0,,
June 2014,166000000.0,242000000.0,370000000.0,,
September 2014,310000000.0,278000000.0,246000000.0,,
December 2014,181000000.0,311000000.0,763000000.0,8583000000.0,3093000000.0
March 2015,156000000.0,283000000.0,272000000.0,,
June 2015,240000000.0,323000000.0,280000000.0,11804000000.0,5669000000.0
September 2015,286000000.0,378000000.0,309000000.0,12906000000.0,5297000000.0
December 2015,494000000.0,458000000.0,95000000.0,12329000000.0,4708000000.0
March 2016,280000000.0,384000000.0,145000000.0,12824000000.0,4876000000.0
