,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,21498.5,-30875.0,,
September 2010,13864.0,-13864.0,,
December 2010,7479.0,-7619.0,,
March 2011,6081.0,-6081.0,,
June 2011,21498.5,-12186.0,,
September 2011,7536.0,-7632.0,56267.0,54416.0
December 2011,9576.0,-9720.0,45692.0,43937.0
March 2012,10763.0,-10931.0,38286.0,35229.0
June 2012,17059.0,-16692.0,26729.0,23840.0
September 2012,6903.0,-6454.0,19928.0,17206.0
December 2012,10154.0,-10111.0,18773.0,16219.0
March 2013,4698.0,-4749.0,,
June 2013,7673.0,-7841.0,15780.0,13562.0
September 2013,10542.0,-12338.0,14863.0,12814.0
December 2013,17200.0,-17359.0,24470.0,22589.0
March 2014,,-426735.0,11530.0,9452.0
June 2014,,,,
September 2014,,-5211796.0,4635515.0,318926.0
December 2014,,-5211796.0,,
March 2015,,-2489845.0,,
