,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,3478936.0,1101416.0,,,,
June 2010,3201271.0,917841.0,,,,
September 2010,3512741.0,1117097.0,,,,
December 2010,4360546.0,1436499.0,,13717384.0,2548711.0,11168673.0
March 2011,3201178.0,865661.0,43046.25,,,
June 2011,3150727.0,865547.0,43046.25,12854101.0,2329051.0,10525050.0
September 2011,3015484.0,725981.0,43046.25,13161962.0,2686409.0,10475553.0
December 2011,3598794.0,1093983.0,43046.25,12839210.0,2793104.0,10046106.0
March 2012,3254606.0,868848.0,-44883.0,11961054.0,2226293.0,9734761.0
June 2012,3188978.0,798717.0,98647.0,11859042.0,2434549.0,9424493.0
September 2012,3134982.0,819126.0,25256.0,11501451.0,2441133.0,9060318.0
December 2012,3797498.0,1151699.0,-40214.0,10987657.0,2244238.0,8743419.0
March 2013,3178016.0,787841.0,-146051.0,10354771.0,1957281.0,8397490.0
June 2013,3060499.0,774601.0,88563.0,10220196.0,2229859.0,7990337.0
September 2013,3067374.0,842988.0,-9541.0,9786866.0,2127994.0,7658872.0
December 2013,3671989.0,1094023.0,-72664.0,9549075.0,2220763.0,7328312.0
March 2014,2870481.0,714430.0,-42319.0,8921673.0,1960246.0,6961427.0
June 2014,2941340.0,759107.0,36007.0,8576933.0,1941532.0,6635401.0
September 2014,2915514.0,755925.0,28298.0,8306892.0,1970411.0,6336481.0
December 2014,3422155.0,976568.0,-42475.0,8019631.0,2005135.0,6014496.0
March 2015,2965463.0,758296.0,-73766.0,7501355.0,1672146.0,5829209.0
June 2015,2987912.0,818551.0,30640.0,7321043.0,1707642.0,5613401.0
September 2015,2853683.0,795008.0,18568.0,7208523.0,1790557.0,5417966.0
December 2015,3324506.0,924580.0,55904.0,7245830.0,2027710.0,5218120.0
March 2016,2807189.0,674206.0,-59359.0,6780730.0,1731425.0,5049305.0
