,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,,1530750.0,,-1863250.0,,,
December 2009,,1530750.0,,-1863250.0,,,
March 2010,,1530750.0,,-1863250.0,,,
June 2010,,1530750.0,,-1863250.0,,,
September 2010,1754000.0,1501000.0,,-1689000.0,,,
December 2010,2824000.0,2186000.0,,-2821000.0,,,
March 2011,2699000.0,2145000.0,,-2613000.0,,,
June 2011,3837000.0,2479000.0,,-3725000.0,46016000.0,43297000.0,2719000.0
September 2011,4486000.0,2868000.0,,-4493000.0,49844000.0,46363000.0,3481000.0
December 2011,2349000.0,2976000.0,,-1992.0,49642000.0,43843000.0,5799000.0
March 2012,4840000.0,3421000.0,,-4174000.0,46896000.0,41455000.0,5441000.0
June 2012,4072000.0,3441000.0,,-4135000.0,47420000.0,38192000.0,9228000.0
September 2012,4379000.0,3748000.0,,-3995000.0,81444000.0,69982000.0,11462000.0
December 2012,,4146.0,,-4490.0,79120.0,66272.0,12848.0
March 2013,,4965000.0,,-5680000.0,74337000.0,61110000.0,13227000.0
June 2013,,11188854.0,,-11475510.0,68316000.0,55085000.0,13231000.0
September 2013,4952000.0,5497000.0,,-4755000.0,65483000.0,52468000.0,13015000.0
December 2013,,6107000.0,,-6705000.0,71328000.0,58401000.0,12927000.0
March 2014,,6885000.0,,-9276000.0,77388000.0,64709000.0,12679000.0
June 2014,,6449000.0,,-6196000.0,74023000.0,61987000.0,12036000.0
September 2014,,5736000.0,,-5911000.0,63830000.0,52292000.0,11538000.0
December 2014,,5385000.0,,-6245000.0,58338000.0,47133000.0,11205000.0
March 2015,,6182000.0,,-7226000.0,54437000.0,43690000.0,10747000.0
June 2015,,6113000.0,,-5295000.0,68155000.0,56868000.0,11287000.0
September 2015,,5059000.0,,-5876000.0,,,
December 2015,,5571000.0,,-3962000.0,56041000.0,44782000.0,11259000.0
March 2016,,5797000.0,,-7203000.0,49985000.0,39127000.0,10858000.0
June 2016,,6429000.0,,-6205000.0,45941000.0,35596000.0,10345000.0
September 2016,,6031000.0,,-6324000.0,40209000.0,30314000.0,9895000.0
December 2016,,5481000.0,,-6610000.0,32299000.0,22953000.0,9346000.0
March 2017,,6579000.0,,-7864000.0,43538000.0,34603000.0,8935000.0
June 2017,,5910000.0,,-7016000.0,37534000.0,29016000.0,8518000.0
September 2017,,5192000.0,,-7385000.0,30954000.0,22841000.0,8113000.0
December 2017,,6259000.0,,-8229000.0,44733000.0,37074000.0,7659000.0
March 2018,,7481000.0,,-1531000.0,42971000.0,35708000.0,7263000.0
June 2018,,7439000.0,,-8981000.0,38960000.0,32036000.0,6924000.0
September 2018,,7765000.0,2166500.0,-8786000.0,30893000.0,24451000.0,6442000.0
December 2018,,7432000.0,2166500.0,-8683000.0,24303000.0,18354000.0,5949000.0
March 2019,,8421000.0,2473000.0,-10078000.0,18731000.0,13196000.0,5535000.0
June 2019,,6264000.0,,-7760000.0,31310000.0,26371000.0,4939000.0
September 2019,,5826000.0,1781500.0,-7139000.0,27573000.0,21471000.0,6102000.0
December 2019,,5572000.0,1781500.0,-6370000.0,24860000.0,19227000.0,5633000.0
March 2020,,5742000.0,1682000.0,-7507000.0,23020000.0,17819000.0,5201000.0
June 2020,,5956000.0,,-8136000.0,65532000.0,48461000.0,17071000.0
September 2020,,6203000.0,,-8489000.0,58950000.0,42691000.0,16259000.0
December 2020,,7999000.0,,-12554000.0,52263000.0,45250000.0,7013000.0
March 2021,,7824000.0,,-14254000.0,79174000.0,49820000.0,29354000.0
June 2021,,8507000.0,,-14568000.0,93538000.0,67371000.0,26167000.0
September 2021,,6391000.0,,-11432000.0,83747000.0,62826000.0,20921000.0
December 2021,,6541000.0,,-10940000.0,81184000.0,60153000.0,21031000.0
March 2022,,6273000.0,,-9865000.0,79127000.0,64313000.0,14814000.0
June 2022,,5400000.0,,-9005000.0,68065000.0,57747000.0,10318000.0
