,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,8597.5,3264.0,-8338.5,,
June 2015,8597.5,3264.0,-8338.5,,
September 2015,17246.0,3528.0,-16728.0,,
December 2015,22978.0,5221.0,-22223.0,48824.0,6324.0
March 2016,41573.0,17196.0,-41013.0,,
June 2016,70328.0,17925.0,-69837.0,,
September 2016,115654.0,17241.0,-114952.0,98667.0,1692.0
December 2016,52862.0,14508.0,-52578.0,91371.0,0.0
March 2017,11364.0,5338.0,-11098.0,86533.0,766.0
June 2017,105858.0,29238.0,-105572.0,85577.0,5414.0
September 2017,122410.0,23397.0,-122208.0,75217.0,658.0
December 2017,22787.0,11133.0,-22590.0,68955.0,0.0
March 2018,13283.0,607.0,-13283.0,63351.0,0.0
June 2018,34843.0,6862.0,-34637.0,57747.0,0.0
September 2018,22087.0,8532.0,-22049.0,52143.0,0.0
December 2018,19811.0,4683.0,-65311.0,1056.0,17.0
March 2019,22105.0,6511.0,-22105.0,941.0,6.0
June 2019,2797.0,0.0,-2797.0,837.0,6.0
September 2019,2584.0,270.0,-2584.0,733.0,6.0
December 2019,17090.0,4107.0,-17090.0,629.0,6.0
March 2020,3462.0,2321.0,-3462.0,525.0,6.0
June 2020,18203.0,0.0,-18203.0,421.0,6.0
September 2020,1197.0,0.0,-1197.0,317.0,6.0
December 2020,23945.0,4029.0,-23945.0,213.0,6.0
March 2021,12641.0,3763.0,-12641.0,919.0,816.0
June 2021,11155.0,3311.0,-11155.0,682.0,682.0
September 2021,18228.0,5370.0,-18228.0,21.0,21.0
December 2021,8830.0,7977.0,-8830.0,325.0,325.0
March 2022,8008.0,4171.0,-8008.0,0.0,0.0
June 2022,9303.0,3714.0,-9303.0,10.0,10.0
