,NetIncomeLoss,Assets
March 2009,-413000.0,
June 2009,-413000.0,
September 2009,-413000.0,
December 2009,-413000.0,
March 2010,799000.0,
June 2010,128000.0,
September 2010,-443000.0,
December 2010,922000.0,755436000.0
March 2011,1215000.0,
June 2011,-481000.0,963572000.0
September 2011,1740000.0,1102504000.0
December 2011,1351000.0,1089852000.0
March 2012,971000.0,1075510000.0
June 2012,1360000.0,1063426000.0
September 2012,1998000.0,1054899000.0
December 2012,2428000.0,1097506000.0
March 2013,3928000.0,1370550000.0
June 2013,2660000.0,1334016000.0
September 2013,1322000.0,1322309000.0
December 2013,3405000.0,1380925000.0
March 2014,1343000.0,1413540000.0
June 2014,1772000.0,1487431000.0
September 2014,1959000.0,1755534000.0
December 2014,2494000.0,1705615000.0
March 2015,3884000.0,1807828000.0
