,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2010,393.0,-393.0,,,
March 2011,393.0,-393.0,,,
June 2011,307.0,-307.0,,,
September 2011,634.0,166.0,,,
December 2011,2829.0,-2829.0,22439.0,,
March 2012,3336.0,-3336.0,,,
June 2012,8305.0,-8305.0,,,
September 2012,2439.0,-2439.0,7967.0,,
December 2012,20292.0,-20292.0,5530.0,4930.0,600.0
March 2013,2554.0,-2554.0,4178.0,,
June 2013,1431.0,-1431.0,1622.0,,
September 2013,1434.0,-1434.0,3165.0,2820.0,345.0
December 2013,2604.0,-2604.0,6734.0,6474.0,260.0
March 2014,2817.0,-2817.0,4130.0,3955.0,175.0
June 2014,1784.0,-1784.0,1313.0,1223.0,90.0
