,NetIncomeLoss,Assets
March 2009,6547250.0,
June 2009,6547250.0,
September 2009,6547250.0,
December 2009,6547250.0,
March 2010,9737000.0,
June 2010,9737000.0,
September 2010,11355000.0,
December 2010,10560000.0,4040295000.0
March 2011,11080000.0,
June 2011,12338000.0,
September 2011,11164000.0,4039865000.0
December 2011,12727000.0,4021180000.0
March 2012,10247000.0,4018858000.0
June 2012,11531000.0,3879916000.0
September 2012,11795000.0,3954358000.0
December 2012,6735000.0,3905399000.0
March 2013,10570000.0,3982325000.0
June 2013,12039000.0,3951243000.0
September 2013,10631000.0,4015325000.0
December 2013,10308000.0,4028190000.0
March 2014,10034000.0,4280369000.0
June 2014,10460000.0,4301694000.0
September 2014,11765000.0,4384405000.0
December 2014,11987000.0,4497107000.0
March 2015,11778000.0,4583349000.0
June 2015,11529000.0,4644535000.0
September 2015,10081000.0,4832492000.0
December 2015,11384000.0,5032872000.0
March 2016,50037000.0,5517359000.0
June 2016,11208000.0,5556197000.0
September 2016,10537000.0,5821786000.0
December 2016,732000.0,6005430000.0
March 2017,11157000.0,6095370000.0
June 2017,11989000.0,6258184000.0
September 2017,13313000.0,6444429000.0
December 2017,15423000.0,6403460000.0
March 2018,14745000.0,6325917000.0
June 2018,12321000.0,6253175000.0
September 2018,11782000.0,6294193000.0
December 2018,12440000.0,6320578000.0
March 2019,11501000.0,6475301000.0
June 2019,13035000.0,6498362000.0
September 2019,4705000.0,6425335000.0
December 2019,6945000.0,6354460000.0
March 2020,8392000.0,6347825000.0
June 2020,12966000.0,6467521000.0
September 2020,15868000.0,6619391000.0
