,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,1248343.0,,-603580.0,,
September 2010,1538230.0,,70022.0,,
December 2010,2441390.0,,-1201965.0,,
March 2011,,,,5919836.0,3572098.0
June 2011,839115.0,,-406543.0,5315230.0,2675873.0
September 2011,506672.0,,-3020110.0,2048380.0,1937806.0
December 2011,449959.0,,-222755.0,1876538.0,1780047.0
March 2012,,,,,
June 2012,,,,,
September 2012,,,,,
December 2012,,,,,
March 2013,,,,,
June 2013,,,,,
September 2013,,,,,
December 2013,,,,,
March 2014,,,,,
June 2014,,,,,
September 2014,219195.33333333334,80227.0,-7237.333333333333,9981400.0,1727150.0
December 2014,219195.33333333334,80227.0,-7237.333333333333,,
March 2015,219195.33333333334,80227.0,-7237.333333333333,8837900.0,587582.0
June 2015,336213.0,91785.0,-48779.0,8938124.0,689673.0
