,NetIncomeLoss,Assets,AssetsCurrent
March 2009,850250.0,,
June 2009,850250.0,,
September 2009,850250.0,,
December 2009,850250.0,,
March 2010,2516000.0,,
June 2010,5467000.0,,
September 2010,3256000.0,,
December 2010,-12469000.0,163453000.0,12490000.0
March 2011,4547000.0,,
June 2011,63398000.0,230157000.0,20876000.0
September 2011,3598000.0,236816000.0,18966000.0
December 2011,4901000.0,247626000.0,25177000.0
March 2012,3759000.0,246931000.0,20789000.0
June 2012,5120000.0,248685000.0,19121000.0
September 2012,2827000.0,257683000.0,24386000.0
December 2012,4442000.0,263338000.0,30957000.0
March 2013,3419000.0,252864000.0,22899000.0
June 2013,4542000.0,254891000.0,22074000.0
September 2013,2249000.0,254750000.0,17852000.0
December 2013,-2667000.0,254852000.0,28207000.0
March 2014,2877000.0,245539000.0,20865000.0
June 2014,3972000.0,245672000.0,19308000.0
September 2014,1139000.0,246146000.0,15745000.0
December 2014,3834000.0,251763000.0,17889000.0
March 2015,2533000.0,252068000.0,15904000.0
June 2015,3839000.0,252198000.0,16309000.0
September 2015,910000.0,252117000.0,16101000.0
December 2015,-2702000.0,248060000.0,15372000.0
March 2016,2248000.0,241377000.0,12332000.0
June 2016,-654000.0,237182000.0,10832000.0
September 2016,-2985000.0,237653000.0,11535000.0
December 2016,-73324000.0,166762000.0,17283000.0
March 2017,550000.0,158265000.0,12287000.0
June 2017,1946000.0,155285000.0,11440000.0
September 2017,-2472000.0,152147000.0,10822000.0
December 2017,-9793000.0,142167000.0,16043000.0
March 2018,-5072000.0,133876000.0,15753000.0
