,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,,7156250.0,,
June 2009,,,7156250.0,,
September 2009,,,7156250.0,,
December 2009,,,7156250.0,,
March 2010,,1879000.0,-11484000.0,,
June 2010,,1879000.0,2973000.0,,
September 2010,,1879000.0,-22570000.0,,
December 2010,,1879000.0,-108396000.0,3336721000.0,116485000.0
March 2011,,35425000.0,-56831000.0,,
June 2011,,33279000.0,-54298000.0,3383275000.0,139674000.0
September 2011,,34671000.0,-58489000.0,3379931000.0,140114000.0
December 2011,,4987000.0,72627000.0,3496765000.0,321955000.0
March 2012,,25797000.0,-23423000.0,3437398000.0,304200000.0
June 2012,,35636000.0,-18764000.0,3392485000.0,321422000.0
September 2012,,29060000.0,-34354000.0,3342677000.0,313221000.0
December 2012,,11498000.0,-30030000.0,3320932000.0,242433000.0
March 2013,,24347000.0,-24706000.0,3299623000.0,259240000.0
June 2013,,26551000.0,-25233000.0,3203868000.0,190171000.0
September 2013,,29568000.0,-19405000.0,3200961000.0,203047000.0
December 2013,,25881000.0,-25434000.0,3204822000.0,221101000.0
March 2014,,25061000.0,-12688000.0,3167058000.0,222440000.0
June 2014,,26597000.0,-13592000.0,3098834000.0,194077000.0
September 2014,,27620000.0,-15349000.0,3086099000.0,216066000.0
December 2014,21931000.0,3513000.0,-6911000.0,1883390000.0,176337000.0
March 2015,,27490000.0,-5389000.0,1880616000.0,209447000.0
June 2015,,27623000.0,15316000.0,1859199000.0,212195000.0
September 2015,,28899000.0,4736000.0,1861790000.0,229469000.0
