,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2008,56713750.0,2555500.0,,
March 2009,56713750.0,2555500.0,,
June 2009,56713750.0,2555500.0,,
September 2009,56713750.0,2555500.0,,
December 2009,54961250.0,-3461000.0,,
March 2010,54961250.0,-3461000.0,,
June 2010,54961250.0,-1019000.0,,
September 2010,54961250.0,-1411000.0,235076000.0,117033000.0
December 2010,75470000.0,-1667000.0,,
March 2011,84882000.0,-4857000.0,,
June 2011,97135000.0,334000.0,261311000.0,109936000.0
September 2011,79118000.0,2944000.0,264824000.0,118283000.0
December 2011,89156000.0,3231000.0,261032000.0,110133000.0
March 2012,76100000.0,5589000.0,269682000.0,118134000.0
June 2012,66550000.0,1141000.0,279481000.0,114765000.0
September 2012,70867000.0,1152000.0,279175000.0,117779000.0
December 2012,71435000.0,2928000.0,283179000.0,91835000.0
March 2013,72752000.0,6279000.0,289468000.0,103347000.0
June 2013,68796000.0,4063000.0,292073000.0,112029000.0
September 2013,72136000.0,-2790000.0,289027000.0,115794000.0
December 2013,73148000.0,-2897000.0,286672000.0,99370000.0
March 2014,73944000.0,1652000.0,293038000.0,107937000.0
June 2014,63394000.0,-7493000.0,269104000.0,94196000.0
September 2014,69101000.0,-3882000.0,262639000.0,98145000.0
December 2014,57786000.0,-4765000.0,246391000.0,88599000.0
