,OperatingExpenses,NetIncomeLoss,Assets
June 2010,361097.0,-349532.0,
September 2010,446056.0,-379031.0,
December 2010,400270.0,-344701.0,
March 2011,375948.0,-233470.0,
June 2011,469130.0,-127041.0,8661398.0
September 2011,469207.0,-459458.0,
December 2011,439392.0,-401982.0,8697422.0
March 2012,439710.0,-117352.0,9127724.0
June 2012,419833.0,-453588.0,8888439.0
September 2012,575946.0,-632320.0,8948166.0
December 2012,428923.0,-464199.0,8758302.0
March 2013,365218.0,-406590.0,8634796.0
June 2013,425412.75,-461928.0,8484133.0
September 2013,425412.75,-461928.0,
December 2013,425412.75,-461928.0,
March 2014,425412.75,-461928.0,
June 2014,770093.0,-397154.5,10746593.0
September 2014,770093.0,-397154.5,
December 2014,770093.0,-397154.5,
March 2015,770093.0,-397154.5,
June 2015,476829.75,144866.83333333334,11751092.0
September 2015,476829.75,144866.83333333334,
December 2015,476829.75,144866.83333333334,
March 2016,476829.75,762295.0,
June 2016,590399.0,-24183.0,12305497.0
September 2016,590399.0,-24183.0,
December 2016,590399.0,-24183.0,
March 2017,590399.0,113636.0,
