,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,441368.5,-533954.75,,
June 2017,441368.5,-533954.75,,
September 2017,441368.5,-533954.75,,
December 2017,441368.5,-533954.75,50744159.0,49615774.0
March 2018,576884.0,-2043292.0,,
June 2018,601199.0,-1596637.0,,
September 2018,476633.0,-1539495.0,,
December 2018,446912.0,-512332.0,43300807.0,42748052.0
March 2019,692370.0,-2175258.0,41859526.0,41307959.0
June 2019,818240.0,-2695792.0,40069342.0,38000481.0
September 2019,841343.0,-1698384.0,38521459.0,36456458.0
December 2019,735644.0,-1738531.0,37452496.0,35639238.0
March 2020,755453.0,-2214139.0,35388090.0,32819441.0
June 2020,1116163.0,-2651422.0,33731621.0,33725505.0
September 2020,986054.0,-2499499.0,31745704.0,31740146.0
December 2020,1010451.0,-1960213.0,30072432.0,29781498.0
March 2021,1808098000.0,-3294949.0,28282212.0,27991352.0
June 2021,2209242.0,-3846174.0,26447254.0,26156373.0
September 2021,1901548.0,-1715268.0,23863052.0,23572200.0
December 2021,-1803816420.0,-4213860.0,21299122.0,21008296.0
March 2022,1342862000.0,-2491665000.0,18530241000.0,16241308000.0
June 2022,1830798.0,-3287995.0,17223497.0,16932764.0
