,NetIncomeLoss,Assets,AssetsCurrent
March 2010,-13814.0,,
June 2010,-13814.0,,
September 2010,-44330.0,,
December 2010,-86156.0,764162.0,131822.0
March 2011,-109743.0,,
June 2011,-122568.0,,
September 2011,-475828.0,5166418.0,4339987.0
December 2011,-5341196.0,17369946.0,531627.0
March 2012,-1188965.0,17235492.0,455685.0
June 2012,-5388348.0,16965656.0,656898.0
September 2012,-1312864.0,16144575.0,382489.0
December 2012,-1391165.0,14129733.0,418232.0
March 2013,-1723401.0,13730157.0,429031.0
June 2013,-447110.0,13166417.0,469975.0
September 2013,-1828390.0,13783300.0,713210.0
December 2013,-8332455.0,4216976.0,495597.0
March 2014,-787547.0,3620174.0,507274.0
June 2014,-932942.0,1507247.0,644597.0
September 2014,292427.0,3850041.0,1454399.0
December 2014,-927567.0,4952545.0,859254.0
March 2015,-8911076.0,2104221.0,670731.0
June 2015,-1871002.0,8403222.0,2614485.0
September 2015,-946130.0,7140332.0,1511147.0
December 2015,-3414962.0,4994584.0,1066488.0
March 2016,-792333.0,5275044.0,1244847.0
June 2016,-1222840.0,5256246.0,1121133.0
September 2016,-2328687.0,4750904.0,1852150.0
December 2016,-2740728.0,3722960.0,882381.0
