,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,15243250.0,,,
June 2008,15243250.0,,,
September 2008,15243250.0,,,
December 2008,15243250.0,,,
March 2009,49981000.0,,,
June 2009,-594000.0,,,
September 2009,-8297000.0,,,
December 2009,46392000.0,3906292000.0,417632000.0,
March 2010,64648000.0,,,
June 2010,-933000.0,3747912000.0,268317000.0,
September 2010,-4823000.0,3772481000.0,270814000.0,
December 2010,44985000.0,3984193000.0,445894000.0,
March 2011,68549000.0,3941934000.0,390300000.0,
June 2011,4055000.0,3925044000.0,326082000.0,
September 2011,-15641000.0,3939237000.0,286644000.0,
December 2011,55324000.0,4276007000.0,461632000.0,
March 2012,78919000.0,4437097000.0,585939000.0,
June 2012,-3676000.0,4232751000.0,355614000.0,
September 2012,-4305000.0,4271249000.0,349816000.0,
December 2012,62393000.0,4488057000.0,458417000.0,
March 2013,80773000.0,4404514000.0,370225000.0,
June 2013,10108000.0,4382054000.0,305844000.0,
September 2013,-2864000.0,4465055000.0,348195000.0,
December 2013,57303000.0,4565174000.0,494672000.0,323523000.0
March 2014,70783000.0,4600807000.0,499813000.0,
June 2014,9627000.0,4562289000.0,410491000.0,
September 2014,1970000.0,4641661000.0,450516000.0,
December 2014,58746000.0,5214515000.0,606783000.0,615739000.0
March 2015,71983000.0,5154397000.0,527245000.0,609700000.0
June 2015,4949000.0,5146862000.0,480841000.0,608111000.0
September 2015,-4734000.0,5183666000.0,478571000.0,592478000.0
December 2015,66119000.0,5358685000.0,558174000.0,595895000.0
March 2016,75446000.0,5316008000.0,470228000.0,588712000.0
June 2016,8943000.0,5366840000.0,431762000.0,588885000.0
September 2016,2472000.0,5532796000.0,544300000.0,573049000.0
December 2016,65180000.0,5581126000.0,533307000.0,573505000.0
