,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2010,-332.0,-4457.0,,
March 2011,16996.0,-4704.5,,
June 2011,16996.0,-4704.5,,
September 2011,19509.0,-1729.0,,
December 2011,25594.0,-25650.0,39280.0,33409.0
March 2012,23378.0,-17878.0,,
June 2012,17411.0,-17843.0,,
September 2012,22723.0,-22767.0,8122.0,2370.0
December 2012,109031.0,-115711.0,6168.0,474.0
March 2013,23378.0,-17878.0,16723.0,11087.0
June 2013,39198.0,-39484.0,11755.0,6176.0
September 2013,39168.0,-20629.0,12021.0,6500.0
December 2013,65272.0,-36821.0,19184.0,13720.0
March 2014,157080.0,-156212.0,47079.0,41103.0
June 2014,65450.0,-31471.0,68619.0,61387.0
September 2014,35796.0,-36490.0,64273.0,56088.0
December 2014,67265.0,-68540.0,13818.0,8931.0
March 2015,46559.0,-46895.0,17047.0,10060.0
June 2015,35773.0,-39551.0,110819.0,105312.0
September 2015,103967.0,-108163.0,204151.0,199060.0
December 2015,57963.0,-149515.0,209117.0,206958.0
March 2016,83803.0,-334614.0,497049.0,346483.0
June 2016,151060.0,-31819.0,394124.0,247531.0
September 2016,192123.0,-443508.0,329893.0,186602.0
December 2016,306760.0,-327743.0,334783.0,194760.0
March 2017,395321.0,-841698.0,257061.0,127198.0
June 2017,192853.0,-301735.0,644647.0,518694.0
September 2017,197727.0,-232628.0,1084795.0,962751.0
December 2017,194607.0,-181775.0,439138.0,321004.0
March 2018,141094.0,-294569.0,388097.0,273873.0
June 2018,163036.0,-436328.0,317768.0,207454.0
September 2018,148588.0,-40112.0,217174.0,110770.0
December 2018,339826.0,-297525.0,218558.0,116064.0
March 2019,275727.0,-808404.0,446710.0,311168.0
June 2019,162567.0,-203498.0,488425.0,361215.0
September 2019,173341.0,-526562.0,455593.0,336758.0
