,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2011,93874.0,,-380852.0,,,
September 2011,93874.0,,-390768.0,6033286.0,634183.0,5399103.0
December 2011,93874.0,,-351289.0,5975900.0,661562.0,5314338.0
March 2012,93874.0,,-1298569.0,4861044.0,360756.0,4500288.0
June 2012,18850000.0,227000.0,864000.0,,,
September 2012,15586000.0,409000.0,-270951.0,4357523.0,229987.0,4127536.0
December 2012,19477000.0,590000.0,-305581.0,4264942.0,146846.0,4118096.0
March 2013,,,-1358741.0,53089000.0,52715000.0,374000.0
June 2013,16653000.0,528000.0,-242000.0,75656000.0,68130000.0,7526000.0
September 2013,20016000.0,1022000.0,844000.0,76175000.0,68893000.0,7282000.0
December 2013,22957000.0,655000.0,2915000.0,82842000.0,75747000.0,7095000.0
