,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,9839750.0,3080500.0,262000.0,,
June 2012,9839750.0,3080500.0,262000.0,,
September 2012,9839750.0,3080500.0,262000.0,,
December 2012,9839750.0,3080500.0,262000.0,,
March 2013,12032000.0,4001000.0,-1530000.0,,
June 2013,13249000.0,4452000.0,-84000.0,,
September 2013,14058000.0,4923000.0,-650000.0,,
December 2013,18427000.0,6233000.0,-3259000.0,46470000.0,35579000.0
March 2014,19968000.0,6536000.0,-7067000.0,,
June 2014,19818000.0,6291000.0,-3552000.0,114411000.0,103258000.0
September 2014,20716000.0,6425000.0,-4454000.0,112523000.0,101103000.0
December 2014,22334000.0,6529000.0,-1663000.0,118179000.0,107375000.0
March 2015,23470000.0,6872000.0,-6699000.0,109494000.0,99143000.0
June 2015,25429000.0,7840000.0,-5426000.0,111242000.0,83490000.0
September 2015,26341000.0,8496000.0,-7214000.0,111295000.0,83338000.0
December 2015,27485000.0,8392000.0,-3728000.0,120757000.0,92772000.0
March 2016,28335000.0,8688000.0,-6674000.0,111953000.0,84410000.0
June 2016,29784000.0,9533000.0,-6215000.0,112897000.0,84974000.0
