,OperatingExpenses,NetIncomeLoss,Assets
June 2009,9705364.5,,
September 2009,9705364.5,,
December 2009,9705364.5,,
March 2010,9705364.5,,
June 2010,9139844.0,4192073.5,
September 2010,9265386.0,4192073.5,
December 2010,8732742000.0,4192073.5,
March 2011,-8704719185.0,4192073.5,243643125.0
June 2011,8003679.0,5302793.0,249900380.0
September 2011,8194044.0,5520104.0,252366286.0
December 2011,8446488.0,5362721.0,254875925000.0
March 2012,19722564.0,6001993.0,256560144.0
June 2012,11638509.0,5407456.0,261634524.0
September 2012,9363444.0,5161950.0,265122434.0
December 2012,13129994.0,4596056.0,263465083.0
March 2013,15492344.0,4787296.0,263835468.0
June 2013,11210262.0,5700493.0,270092426.0
September 2013,13745888.0,4316552.0,276601552.0
December 2013,14101443.0,3826768.0,276086152.0
March 2014,15054407.0,2859539.0,283429579.0
June 2014,14601289.0,4909188.0,291284569.0
September 2014,14728314.0,4329701.0,295775128.0
December 2014,15662286.0,3769556.0,296500204.0
March 2015,15702111.0,4909188.0,302529000.0
June 2015,16070000.0,4329701.0,312311434.0
September 2015,17389531.0,3256000.0,321326093.0
December 2015,18332000.0,3847447.0,324486404.0
March 2016,18810469.0,2726000.0,325309000.0
June 2016,18209000.0,3256000.0,328917000.0
September 2016,19489000.0,1970000.0,328781000.0
December 2016,19457000.0,2726000.0,337841000.0
March 2017,24571000.0,-1070000.0,333612000.0
June 2017,20885000.0,812000.0,324738000.0
September 2017,20774000.0,344000.0,308911000.0
December 2017,19712000.0,-2898000.0,296190000.0
March 2018,19383000.0,644000.0,284162000.0
June 2018,16767000.0,1420000.0,272910000.0
September 2018,18726000.0,582000.0,250390000.0
December 2018,18021000.0,-905000.0,234546000.0
