,NetIncomeLoss,Assets
March 2007,396392000.0,
June 2007,396392000.0,
September 2007,396392000.0,
December 2007,396392000.0,
March 2008,101181000.0,
June 2008,90631000.0,
September 2008,52784000.0,
December 2008,-112071000.0,10501867000.0
March 2009,54586000.0,
June 2009,80466000.0,11169167000.0
September 2009,77819000.0,11222335000.0
December 2009,63479000.0,11941317000.0
March 2010,62867000.0,11846012000.0
June 2010,72842000.0,12384426000.0
September 2010,68436000.0,12647617000.0
December 2010,-12402000.0,12949100000.0
March 2011,48897000.0,13438365000.0
June 2011,70449000.0,13489160000.0
September 2011,81589000.0,13587802000.0
December 2011,116217000.0,14392026000.0
March 2012,56542000.0,13824525000.0
June 2012,136561000.0,14895906000.0
September 2012,66815000.0,14759264000.0
December 2012,75264000.0,15081132000.0
March 2013,60923000.0,15248982000.0
June 2013,505189000.0,19090437000.0
September 2013,174140000.0,19151515000.0
December 2013,101264000.0,19796588000.0
March 2014,62219000.0,18615930000.0
June 2014,90054000.0,18536921000.0
September 2014,147362000.0,18515576000.0
December 2014,209994000.0,19536260000.0
March 2015,195958000.0,18830563000.0
June 2015,93470000.0,18767449000.0
September 2015,210273000.0,18635995000.0
