,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,359444.0,1856522.0,,
June 2010,359444.0,1856522.0,,
September 2010,263882.0,-311084.0,,
December 2010,669207.0,-517469.0,5230201.0,2958305.0
March 2011,620073.0,-564546.0,,
June 2011,518795.0,2912909.0,,
September 2011,433196.0,-229505.0,8612731.0,2716259.0
December 2011,1209971.0,2335043.0,40041223.0,15616599.0
March 2012,1882000.0,-358000.0,44281654.0,11414148.0
June 2012,1832000.0,-147000.0,,
September 2012,2388000.0,892000.0,65812843.0,27353680.0
December 2012,15093000.0,-9679000.0,96914112.0,44131238.0
March 2013,5801048.0,355000.0,104383275.0,32235001.0
June 2013,6330000.0,2637484.0,134251004.0,40935976.0
September 2013,7391000.0,-936000.0,158409084.0,49506876.0
December 2013,11298000.0,-462000.0,216197142.0,49837873.0
March 2014,9306333.0,-1028447.0,307449556.0,59276290.0
June 2014,12570000.0,-3900000.0,319886447.0,43391521.0
September 2014,13885000.0,-8738000.0,372733000.0,67098000.0
December 2014,100652000.0,-78550000.0,270934000.0,35507000.0
March 2015,51521000.0,-50673000.0,211882000.0,29442000.0
June 2015,88732000.0,-92736000.0,116480000.0,23835000.0
September 2015,61969000.0,-59239000.0,53698000.0,14895000.0
