,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2015,34838750.0,-35783096.0,,,
June 2015,34838750.0,-35783096.0,,,
September 2015,34838750.0,-14793.0,501751096.0,,
December 2015,34838750.0,-6015.0,501097543.0,1007861.0,
March 2016,34773250.0,-46744.0,501048921.0,,
June 2016,34773250.0,141204.0,501084182.0,,
September 2016,34773250.0,190937.0,501362150.0,444671.0,
December 2016,34773250.0,-25283000.0,501602414.0,261504.0,1561942000.0
March 2017,32761000.0,194728.0,501921984.0,54931.0,
June 2017,31652000.0,-5896000.0,502707408.0,44332.0,
September 2017,36097000.0,116321.0,500867612.0,39058.0,
December 2017,61841000.0,-123270000.0,1410742000.0,127783000.0,1282959000.0
March 2018,45214000.0,-6187000.0,1432473000.0,121092000.0,1311381000.0
June 2018,47734000.0,236000.0,1457033000.0,136160000.0,1320873000.0
September 2018,71897000.0,-33519000.0,2797695000.0,250655000.0,2547040000.0
December 2018,69975000.0,-11705000.0,2752485000.0,256347000.0,2496138000.0
March 2019,73485000.0,-10301000.0,2790527000.0,302755000.0,2487772000.0
June 2019,71623000.0,-10606000.0,2796276000.0,299019000.0,2497257000.0
September 2019,64992000.0,489000.0,2811360000.0,304234000.0,2507126000.0
December 2019,60904000.0,8054000.0,2897649000.0,292588000.0,2605061000.0
March 2020,74968000.0,91785000.0,2857737000.0,289913000.0,2567824000.0
June 2020,65272000.0,11490000.0,3501540000.0,940679000.0,2560861000.0
September 2020,112079000.0,-6051000.0,5624850000.0,414128000.0,5210722000.0
December 2020,108307000.0,46468000.0,5572205000.0,421568000.0,5150637000.0
March 2021,116485000.0,4447000.0,5538875000.0,404056000.0,5134819000.0
June 2021,122387000.0,20371000.0,5559713000.0,439546000.0,5120167000.0
September 2021,133424000.0,61103000.0,5644181000.0,477512000.0,5166669000.0
December 2021,139150000.0,,5773599000.0,483040000.0,5290559000.0
March 2022,150210000.0,51171000.0,5857773000.0,495596000.0,5362177000.0
June 2022,162164000.0,73376000.0,5978808000.0,540286000.0,5438522000.0
