,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,-7373500.0,,,
June 2009,-7373500.0,,,
September 2009,-7373500.0,,,
December 2009,-7373500.0,,,
March 2010,-6567000.0,,,
June 2010,-6567000.0,,,
September 2010,-6142000.0,,,
December 2010,-4330000.0,848755000.0,47711000.0,801044000.0
March 2011,-8880000.0,,,
June 2011,-10668000.0,,,
September 2011,-8802000.0,856054000.0,55438000.0,800616000.0
December 2011,-8968000.0,871830000.0,70298000.0,801532000.0
March 2012,-4499000.0,855120000.0,55968000.0,799152000.0
June 2012,-4090000.0,867178000.0,71011000.0,796167000.0
September 2012,-2577000.0,864581000.0,70112000.0,794469000.0
December 2012,-2148000.0,873186000.0,85172000.0,788014000.0
March 2013,4186000.0,873262000.0,87421000.0,785841000.0
June 2013,3759000.0,892580000.0,104613000.0,787967000.0
September 2013,-596000.0,883707000.0,93254000.0,790453000.0
December 2013,-7341000.0,905784000.0,101325000.0,804459000.0
