,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-1097000.0,,
June 2009,-1097000.0,,
September 2009,-1097000.0,,
December 2009,-1097000.0,,
March 2010,5895000.0,,
June 2010,-1460000.0,,
September 2010,-1901000.0,,
December 2010,-3981000.0,1145592000.0,65469000.0
March 2011,-7214000.0,,
June 2011,815000.0,1188948000.0,75968000.0
September 2011,-223000.0,1169858000.0,87854000.0
December 2011,-3093000.0,1249125000.0,81497000.0
March 2012,2030000.0,1274594000.0,79005000.0
June 2012,-2169000.0,1273063000.0,81584000.0
September 2012,1061000.0,1329937000.0,76512000.0
December 2012,-3935000.0,1343725000.0,81091000.0
March 2013,-2200000.0,1420709000.0,81183000.0
June 2013,-11809000.0,1436810000.0,92715000.0
September 2013,-1484000.0,1449993000.0,99331000.0
December 2013,-3539000.0,1474343000.0,93879000.0
March 2014,409000.0,1492967000.0,85728000.0
June 2014,-118000.0,1720380000.0,105062000.0
September 2014,-3268000.0,1712797000.0,107957000.0
December 2014,-7796000.0,1699464000.0,101878000.0
March 2015,-8330000.0,1705353000.0,99546000.0
June 2015,-4848000.0,1706370000.0,119107000.0
September 2015,-3065000.0,1681700000.0,118403000.0
December 2015,-7111000.0,1686125000.0,107798000.0
March 2016,-6393000.0,1708488000.0,109761000.0
June 2016,-9079000.0,1738518000.0,109830000.0
September 2016,-9949000.0,1794139000.0,124513000.0
December 2016,-5997000.0,1787013000.0,118821000.0
March 2017,-8561000.0,1811270000.0,117964000.0
June 2017,-11582000.0,1792650000.0,115713000.0
September 2017,-9576000.0,1799354000.0,119160000.0
December 2017,-45439000.0,1756082000.0,112986000.0
March 2018,-17923000.0,1728508000.0,112169000.0
June 2018,-17017000.0,1730654000.0,110269000.0
September 2018,-17225000.0,1727883000.0,101639000.0
December 2018,-20534000.0,1669101000.0,98316000.0
March 2019,-22534000.0,1727479000.0,110137000.0
June 2019,-34398000.0,1762815000.0,147677000.0
September 2019,-42652000.0,1730523000.0,149343000.0
