,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2004,1064788.375,-168456.75,,
June 2004,1064788.375,-168456.75,,
September 2004,1064788.375,-168456.75,,
December 2004,1064788.375,-168456.75,,
March 2005,1064788.375,-688228.75,,
June 2005,1064788.375,-688228.75,,
September 2005,1064788.375,-688228.75,,
December 2005,1064788.375,-688228.75,,
March 2006,1064788.375,-1056542.25,,
June 2006,1064788.375,-1056542.25,,
September 2006,1064788.375,-1056542.25,,
December 2006,1064788.375,-1056542.25,,
March 2007,1064788.375,-2097812.5,,
June 2007,1064788.375,-2097812.5,,
September 2007,1064788.375,-2097812.5,,
December 2007,1064788.375,-2097812.5,,
March 2008,1064788.375,-6445400.5,,
June 2008,1064788.375,-6445400.5,,
September 2008,1064788.375,-6445400.5,,
December 2008,1064788.375,-6445400.5,,
March 2009,1064788.375,-8889634.5,,
June 2009,1064788.375,-8889634.5,,
September 2009,1064788.375,-8889634.5,,
December 2009,1064788.375,-8889634.5,,
March 2010,2359258.0,-6119324.0,,
June 2010,2021681.0,-5221686.0,,
September 2010,1958720.0,-4576401.0,,
December 2010,937139.0,-3134044.0,12898884.0,4324952.0
March 2011,2474873.0,-6300394.0,,
June 2011,2195493.0,-6102140.0,11335091.0,2857569.0
September 2011,1218936.0,-3233931.0,9416938.0,6286485.0
December 2011,1371461.0,-3413295.0,6341626.0,3267917.0
