,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,8056.5,-14700.0,,
June 2010,8056.5,-14700.0,,
September 2010,8056.5,-4734.75,,
December 2010,8056.5,-4734.75,,
March 2011,8056.5,-4734.75,,
June 2011,8056.5,-4734.75,,
September 2011,1475.0,0.0,,
December 2011,11560.0,-11560.0,,
March 2012,13599.0,-13599.0,,
June 2012,1475.0,-2950.0,,
September 2012,2801.0,-2801.0,2791.0,2791.0
December 2012,3500.0,-3500.0,,
March 2013,17176.0,-17176.0,,
June 2013,22389.0,-24424.0,7538.0,7538.0
September 2013,8736.0,-9676.0,8146.0,8146.0
December 2013,64679.0,-66574.0,8911.0,8911.0
March 2014,26411.0,-34660.0,12557.0,12557.0
June 2014,3122.0,-72122.0,1767.0,1767.0
September 2014,78863.0,-239276.0,27367.0,27367.0
December 2014,189735.0,-190119.0,,
March 2015,170171.0,-153184.0,,
June 2015,612215.0,-866039.0,412534.0,85565.0
September 2015,237547.0,-425413.0,414421.0,87452.0
December 2015,405851.0,-191157.0,393198.0,66229.0
March 2016,116623.0,-302757.0,414261.0,87292.0
June 2016,320134.0,-221977.0,411731.0,69075.0
September 2016,530164.0,-600154.0,415946.0,73290.0
December 2016,133581.0,-814402.0,916480.0,111824.0
March 2017,132643.0,-116375.0,876509.0,71853.0
June 2017,-266224.0,930777.0,873355.0,68699.0
September 2017,188332.0,-164188.0,816798.0,12142.0
December 2017,251523.0,-367105.0,834694.0,30038.0
March 2018,169047.0,-202193.0,837525.0,32869.0
