,OperatingExpenses,NetIncomeLoss,Assets
March 2008,51003500.0,2371500.0,
June 2008,51003500.0,2371500.0,
September 2008,51003500.0,2371500.0,
December 2008,51003500.0,2371500.0,
March 2009,48940000.0,3827000.0,
June 2009,50120000.0,-3994000.0,
September 2009,55080000.0,-14583000.0,
December 2009,44805000.0,-3835000.0,2664292000.0
March 2010,52030000.0,-7223000.0,
June 2010,55438000.0,-10731000.0,2630797000.0
September 2010,52803000.0,-8680000.0,2622784000.0
December 2010,54537000.0,-11195000.0,2719889000.0
March 2011,56333000.0,-8536000.0,2749666000.0
June 2011,51375000.0,-8475000.0,2748541000.0
September 2011,56451000.0,-8076000.0,2846453000.0
December 2011,50086000.0,-163000.0,2793298000.0
March 2012,56117000.0,-6004000.0,2779141000.0
June 2012,49265000.0,-15785000.0,2794318000.0
September 2012,56944000.0,7548000.0,2855256000.0
December 2012,51128000.0,-845000.0,3057199000.0
March 2013,55406000.0,1279000.0,3044092000.0
June 2013,59566000.0,10809000.0,3154936000.0
September 2013,58480000.0,-10157000.0,3233606000.0
December 2013,64289000.0,13939000.0,3265963000.0
March 2014,73225000.0,317000.0,3267003000.0
June 2014,67948000.0,6801000.0,3341976000.0
September 2014,68443000.0,12409000.0,3439133000.0
December 2014,68072000.0,29637000.0,3445721000.0
March 2015,70985000.0,28745000.0,3506373000.0
June 2015,70234000.0,18297000.0,3533061000.0
September 2015,70478000.0,8457000.0,3572211000.0
December 2015,72975000.0,38549000.0,3632355000.0
March 2016,70982000.0,36391000.0,3680445000.0
June 2016,71461000.0,21418000.0,3698106000.0
September 2016,69072000.0,15560000.0,3724166000.0
December 2016,73163000.0,19691000.0,3808142000.0
March 2017,74755000.0,14959000.0,3824843000.0
June 2017,74023000.0,41634000.0,3866949000.0
September 2017,74771000.0,25781000.0,3952003000.0
December 2017,76699000.0,21120000.0,4010672000.0
March 2018,75664000.0,48823000.0,4055841000.0
June 2018,81267000.0,24116000.0,4083146000.0
