,OperatingExpenses,NetIncomeLoss,Assets
March 2011,13480250.0,2287000.0,
June 2011,13480250.0,2671000.0,
September 2011,13480250.0,3113000.0,765467000.0
December 2011,13480250.0,3317000.0,809758000.0
March 2012,15769750.0,3437000.0,804755000.0
June 2012,15769750.0,3890000.0,841709000.0
September 2012,15769750.0,4132000.0,849348000.0
December 2012,15769750.0,6264000.0,863914000.0
March 2013,13947000.0,3684000.0,876361000.0
June 2013,11567000.0,3524000.0,841683000.0
September 2013,9917000.0,2805000.0,846564000.0
December 2013,8154000.0,3194000.0,847182000.0
March 2014,8461000.0,2414000.0,926800000.0
June 2014,10057000.0,3064000.0,999187000.0
September 2014,7514000.0,4932000.0,1015093000.0
December 2014,10259000.0,3515000.0,1052880000.0
March 2015,11080000.0,3573000.0,1069202000.0
June 2015,11784000.0,3984000.0,1166122000.0
September 2015,11538000.0,3944000.0,1118229000.0
December 2015,11733000.0,3918000.0,1178548000.0
March 2016,12560000.0,4095000.0,1217035000.0
June 2016,13998000.0,4878000.0,1304871000.0
September 2016,14554000.0,4425000.0,1362838000.0
December 2016,15102000.0,3006000.0,1430708000.0
March 2017,15459000.0,4125000.0,1401347000.0
June 2017,30090000.0,4125000.0,2756990000.0
September 2017,26791000.0,4125000.0,2873069000.0
December 2017,26755000.0,4125000.0,2873894000.0
March 2018,24087000.0,,2833848000.0
June 2018,25285000.0,,2920585000.0
September 2018,24913000.0,,3021323000.0
