,NetIncomeLoss,Assets
March 2009,2190000.0,
June 2009,2190000.0,
September 2009,2190000.0,
December 2009,2190000.0,
March 2010,1860000.0,
June 2010,2610000.0,
September 2010,3528000.0,
December 2010,3673000.0,1664884000.0
March 2011,3512000.0,
June 2011,3794000.0,1601719000.0
September 2011,4274000.0,1624399000.0
December 2011,4909000.0,1744724000.0
March 2012,4515000.0,1752781000.0
June 2012,4424000.0,1703865000.0
September 2012,4196000.0,1721954000.0
December 2012,5010000.0,1844104000.0
March 2013,4090000.0,1820511000.0
June 2013,4485000.0,1765890000.0
September 2013,5415000.0,1802224000.0
December 2013,5775000.0,1857492000.0
March 2014,4618000.0,1859423000.0
June 2014,5065000.0,1857787000.0
September 2014,4561000.0,1826730000.0
December 2014,4072000.0,1931656000.0
March 2015,4112000.0,1902337000.0
