,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,58281000.0,8800750.0,-1444250.0,,
June 2009,58281000.0,8800750.0,-1444250.0,,
September 2009,58281000.0,8800750.0,-1444250.0,,
December 2009,58281000.0,8800750.0,-1444250.0,,
March 2010,47083000.0,8879000.0,8827000.0,,
June 2010,46238000.0,8414000.0,8082000.0,,
September 2010,46339000.0,9244000.0,9258000.0,,
December 2010,50697000.0,9309000.0,10918000.0,439195000.0,247659000.0
March 2011,46611000.0,6810000.0,12770000.0,448807000.0,261248000.0
June 2011,50383000.0,6613000.0,12300000.0,472624000.0,288847000.0
September 2011,53383000.0,8037000.0,2429000.0,487289000.0,307609000.0
December 2011,116661000.0,7472000.0,-28401000.0,533001000.0,352870000.0
March 2012,48856000.0,7594000.0,12958000.0,468785000.0,290664000.0
June 2012,46404000.0,7899000.0,12264000.0,483496000.0,307428000.0
September 2012,47052000.0,8184000.0,9985000.0,501204000.0,327407000.0
December 2012,54057000.0,8469000.0,11171000.0,519787000.0,342197000.0
March 2013,50551000.0,8445000.0,11185000.0,528381000.0,345682000.0
June 2013,74400000.0,8659000.0,-6780000.0,538898000.0,359442000.0
September 2013,50238000.0,8433000.0,10275000.0,574147000.0,319437000.0
December 2013,54571000.0,8428000.0,11376000.0,594141000.0,332378000.0
March 2014,58416000.0,8028000.0,6218000.0,571425000.0,308329000.0
