,NetIncomeLoss,Assets
March 2010,-10000000.0,
June 2010,-10000000.0,
September 2010,-10000000.0,
December 2010,-10000000.0,76437000000.0
March 2011,91000000.0,
June 2011,135000000.0,73964000000.0
September 2011,160000000.0,72078000000.0
December 2011,83000000.0,71542000000.0
March 2012,83000000.0,71330000000.0
June 2012,98000000.0,70911000000.0
September 2012,103000000.0,71192000000.0
December 2012,142000000.0,70111000000.0
March 2013,109000000.0,69970000000.0
June 2013,150000000.0,65496000000.0
September 2013,-394000000.0,64291000000.0
December 2013,97000000.0,63368000000.0
March 2014,127000000.0,63436000000.0
June 2014,132000000.0,47964000000.0
September 2014,84000000.0,46882000000.0
December 2014,183000000.0,46735000000.0
March 2015,153000000.0,46534000000.0
June 2015,150000000.0,45347000000.0
September 2015,239000000.0,44295000000.0
December 2015,19000000.0,43678000000.0
March 2016,52000000.0,44048000000.0
June 2016,94000000.0,44234000000.0
September 2016,65000000.0,43884000000.0
December 2016,108000000.0,43239000000.0
March 2017,86000000.0,42700000000.0
June 2017,120000000.0,42563000000.0
September 2017,140000000.0,42744000000.0
December 2017,650000000.0,42605000000.0
March 2018,90000000.0,41840000000.0
June 2018,134000000.0,41458000000.0
September 2018,193000000.0,41286000000.0
December 2018,-52000000.0,40142000000.0
March 2019,164000000.0,40869000000.0
June 2019,157000000.0,41144000000.0
September 2019,80000000.0,41178000000.0
December 2019,129000000.0,41129000000.0
