,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,64888000.0,-10170500.0,,
March 2009,64888000.0,-10170500.0,,
June 2009,64888000.0,-10170500.0,,
September 2009,64888000.0,-10170500.0,,
December 2009,63857500.0,1944500.0,,
March 2010,63857500.0,1944500.0,,
June 2010,63498000.0,8652000.0,,
September 2010,60440000.0,4288000.0,205154000.0,131047000.0
December 2010,63504000.0,5248000.0,,
March 2011,65527000.0,5593000.0,,
June 2011,64597000.0,9460000.0,201615000.0,131841000.0
September 2011,63793000.0,2687000.0,198772000.0,131035000.0
December 2011,65079000.0,2263000.0,194820000.0,129717000.0
March 2012,64636000.0,4979000.0,200818000.0,137520000.0
June 2012,63252000.0,6941000.0,191498000.0,129610000.0
September 2012,62656000.0,5189000.0,199644000.0,136104000.0
December 2012,64249000.0,3842000.0,191290000.0,128223000.0
March 2013,63026000.0,5877000.0,194758000.0,130395000.0
June 2013,63000000.0,8591000.0,197422000.0,132390000.0
September 2013,61751000.0,5633000.0,207981000.0,138503000.0
December 2013,63889000.0,4259000.0,203901000.0,133105000.0
March 2014,62417000.0,3247000.0,209862000.0,136598000.0
June 2014,61338000.0,5476000.0,210214000.0,126123000.0
September 2014,63110000.0,-2485000.0,230533000.0,136058000.0
December 2014,86688000.0,-17380000.0,,
March 2015,64036000.0,2535000.0,,
June 2015,61640000.0,-2682000.0,,
September 2015,60445000.0,-1274000.0,,
December 2015,60793000.0,-3062000.0,,
March 2016,58775000.0,4041000.0,,
June 2016,56619000.0,-2509000.0,,
September 2016,54573000.0,-1506000.0,,
December 2016,53914000.0,-32786000.0,,
March 2017,55649000.0,-1142000.0,,
June 2017,52806000.0,-2774000.0,,
September 2017,53234000.0,-7523000.0,,
December 2017,56967000.0,-10158000.0,,
March 2018,51857000.0,214000.0,,
June 2018,50095000.0,-4025000.0,,
September 2018,48629000.0,-4114000.0,,
December 2018,47750000.0,-6402000.0,,
March 2019,48490000.0,130000.0,,
June 2019,45153000.0,-3535000.0,,
