,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,9861000.0,-993250.0,,
June 2009,9861000.0,-993250.0,,
September 2009,9861000.0,-993250.0,,
December 2009,9861000.0,-993250.0,,
March 2010,12141000.0,1815000.0,,
June 2010,14822000.0,4293000.0,,
September 2010,17188000.0,3960000.0,,
December 2010,20953000.0,5317000.0,238188000.0,172206000.0
March 2011,24735000.0,2078000.0,,
June 2011,30414000.0,4513000.0,562490000.0,469391000.0
September 2011,35022000.0,-1598000.0,605068000.0,489753000.0
December 2011,42051000.0,6919000.0,873697000.0,725927000.0
March 2012,47093000.0,4989000.0,951410000.0,781909000.0
June 2012,60080000.0,2811000.0,1139162000.0,811912000.0
September 2012,72730000.0,2302000.0,1228632000.0,885103000.0
December 2012,77276000.0,11508000.0,1382330000.0,1018797000.0
March 2013,80672000.0,22616000.0,1509532000.0,1117588000.0
June 2013,95608000.0,3734000.0,1687960000.0,1164150000.0
September 2013,106223000.0,-3363000.0,3144278000.0,2571838000.0
December 2013,113140000.0,3782000.0,3352793000.0,2755470000.0
March 2014,120622000.0,-13445000.0,3561869000.0,2779905000.0
June 2014,128731000.0,-1034000.0,3720886000.0,2870577000.0
September 2014,136542000.0,-4263000.0,3906012000.0,2784744000.0
December 2014,150289000.0,2995000.0,5427257000.0,4122100000.0
March 2015,165580000.0,-42548000.0,5538164000.0,4219519000.0
June 2015,190133000.0,-67748000.0,6556782000.0,3735898000.0
September 2015,202682000.0,-47423000.0,6716710000.0,3812737000.0
December 2015,217265000.0,-8425000.0,7011199000.0,3935089000.0
March 2016,237620000.0,-45827000.0,7209367000.0,3968396000.0
June 2016,235932000.0,-119265000.0,7311440000.0,4104833000.0
September 2016,246423000.0,8559000.0,7556412000.0,4103013000.0
