,NetIncomeLoss,Assets
March 2009,-10021250.0,
June 2009,-10021250.0,
September 2009,-10021250.0,
December 2009,-10021250.0,
March 2010,-5292000.0,
June 2010,-8533000.0,
September 2010,-13779000.0,
December 2010,-32598000.0,1355247000.0
March 2011,-6080000.0,
June 2011,-9569000.0,1271060000.0
September 2011,-5469000.0,1248511000.0
December 2011,-2282000.0,1203152000.0
March 2012,-587000.0,1214161000.0
June 2012,-7149000.0,1180960000.0
September 2012,3162000.0,1139731000.0
December 2012,2710000.0,1145456000.0
March 2013,2176000.0,1099291000.0
June 2013,1499000.0,1085222000.0
September 2013,22233000.0,1099897000.0
December 2013,1823000.0,1090229000.0
March 2014,2028000.0,1099407000.0
June 2014,2027000.0,1091665000.0
September 2014,1982000.0,1097175000.0
December 2014,3318000.0,1118811000.0
March 2015,2732000.0,1173222000.0
June 2015,2040000.0,1164922000.0
