,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,5527250.0,-2938750.0,,,
June 2009,,5527250.0,-2938750.0,,,
September 2009,,5527250.0,-2938750.0,,,
December 2009,,5527250.0,-2938750.0,,,
March 2010,0.0,5736000.0,-2295000.0,,,
June 2010,0.0,5664000.0,4290000.0,,,
September 2010,0.0,5901000.0,11494000.0,,,
December 2010,0.0,5920000.0,56892000.0,553725000.0,81979000.0,411198000.0
March 2011,0.0,6156000.0,17167000.0,,,
June 2011,0.0,5900000.0,16900000.0,709178000.0,79015000.0,571181000.0
September 2011,0.0,5745000.0,27674000.0,756657000.0,96133000.0,608757000.0
December 2011,0.0,-1241000.0,19900000.0,761242000.0,58304000.0,651136000.0
March 2012,0.0,6565000.0,21049000.0,758920000.0,53825000.0,653326000.0
June 2012,0.0,6096000.0,25973000.0,683538000.0,57327000.0,574385000.0
September 2012,0.0,4270000.0,10007000.0,703653000.0,60742000.0,590880000.0
December 2012,0.0,816000.0,17500000.0,680782000.0,112653000.0,533800000.0
March 2013,0.0,4586000.0,-2118000.0,700531000.0,107511000.0,559052000.0
June 2013,0.0,4667000.0,-14255000.0,653287000.0,107191000.0,511995000.0
September 2013,0.0,4537000.0,-5940000.0,719253000.0,88478000.0,596485000.0
December 2013,0.0,4456000.0,-33020000.0,685825000.0,84414000.0,567082000.0
March 2014,0.0,4461000.0,3755000.0,559700000.0,88565000.0,436942000.0
June 2014,0.0,4701000.0,5472000.0,534129000.0,94244000.0,405784000.0
September 2014,0.0,4710000.0,13900000.0,540347000.0,108355000.0,398299000.0
December 2014,0.0,4769000.0,5383000.0,500758000.0,108033000.0,359169000.0
March 2015,0.0,4866000.0,10042000.0,482313000.0,111278000.0,337560000.0
June 2015,0.0,4854000.0,-29200000.0,435012000.0,122613000.0,278795000.0
September 2015,0.0,4684000.0,943000.0,370230000.0,125279000.0,
December 2015,0.0,5026000.0,-5600000.0,349323000.0,124764000.0,
March 2016,0.0,4852000.0,-2500000.0,347649000.0,127038000.0,
June 2016,0.0,4769000.0,845000.0,353981000.0,133847000.0,
September 2016,0.0,4926000.0,7400000.0,379857000.0,133107000.0,
December 2016,0.0,5046000.0,9600000.0,384992000.0,123499000.0,
March 2017,0.0,5159000.0,8350000.0,396081000.0,126180000.0,
June 2017,0.0,4907000.0,41167000.0,457097000.0,121880000.0,
September 2017,0.0,4829000.0,17472000.0,481017000.0,129290000.0,
December 2017,0.0,4692000.0,49100000.0,551616000.0,130667000.0,
March 2018,0.0,5130000.0,14248000.0,574869000.0,136320000.0,
June 2018,0.0,5251000.0,-42615000.0,591079000.0,161181000.0,
September 2018,0.0,5075000.0,-15400000.0,569959000.0,174362000.0,
December 2018,0.0,5004000.0,2800000.0,547242000.0,166644000.0,
March 2019,0.0,5334000.0,15204000.0,560797000.0,165746000.0,
June 2019,0.0,5317000.0,5900000.0,590835000.0,165665000.0,
September 2019,0.0,5210000.0,-1538000.0,555348000.0,146752000.0,
December 2019,0.0,5436000.0,6300000.0,557492000.0,164684000.0,
March 2020,0.0,5411000.0,1910000.0,539105000.0,172069000.0,
June 2020,0.0,4997000.0,4589000.0,546466000.0,171644000.0,
September 2020,0.0,5246000.0,3872000.0,542597000.0,164754000.0,
December 2020,0.0,5377000.0,4300000.0,548150000.0,171164000.0,
March 2021,0.0,5218000.0,13257000.0,559080000.0,175104000.0,
June 2021,0.0,5548000.0,12697000.0,575347000.0,186625000.0,
September 2021,0.0,5791000.0,10313000.0,573043000.0,186716000.0,
December 2021,0.0,5666000.0,14921000.0,596152000.0,193648000.0,
March 2022,,5774000.0,18557000.0,614721000.0,197349000.0,
June 2022,,5884000.0,30252000.0,640405000.0,208964000.0,
