,OperatingExpenses,NetIncomeLoss,Assets
December 2008,,-3732750.0,
March 2009,,-3732750.0,
June 2009,,-3732750.0,
September 2009,,-3732750.0,
December 2009,,-130500.0,
March 2010,,-130500.0,
June 2010,,-5315000.0,
September 2010,,-7875000.0,233842000.0
December 2010,,-567000.0,
March 2011,,-4266000.0,
June 2011,,-411000.0,393205000.0
September 2011,,-2984000.0,422506000.0
December 2011,,185000.0,178335000.0
March 2012,,-2382000.0,168492000.0
June 2012,,30235000.0,192836000.0
September 2012,,-2267000.0,196743000.0
December 2012,,-1447000.0,2636764000.0
March 2013,,496000.0,2528778000.0
June 2013,,1522000.0,191292000.0
September 2013,,3442000.0,2443511000.0
December 2013,,1375000.0,195820000.0
March 2014,,1296000.0,2509891000.0
June 2014,,2718000.0,2723446000.0
September 2014,,2594000.0,2763102000.0
December 2014,,2159000.0,226427000.0
March 2015,,337000.0,3102307000.0
June 2015,,201000.0,2942705000.0
September 2015,15994000.0,-121000.0,2943994000.0
December 2015,,3686000.0,210981000.0
March 2016,,3037000.0,204586000.0
June 2016,,-272000.0,211215000.0
