,OperatingExpenses,NetIncomeLoss,Assets
June 2009,259118.75,-386120.75,
September 2009,259118.75,-386120.75,
December 2009,259118.75,-386120.75,
March 2010,259118.75,-386120.75,
June 2010,-1054000.0,-1178000.0,
September 2010,-40000.0,-163000.0,
December 2010,-38000.0,-167000.0,
March 2011,-90000.0,-123000.0,3038627.0
June 2011,1240463.0,-1344876.0,1674473.0
September 2011,-47000.0,-152000.0,1538735.0
December 2011,41256.0,-141415.0,1438232.0
March 2012,-48000.0,-183000.0,1293975.0
June 2012,775067.0,-867736.0,486259.0
September 2012,-48000.0,-109000.0,425267.0
December 2012,40484.0,-97976.0,357774.0
March 2013,-39000.0,-115000.0,271600.0
June 2013,-192000.0,-231000.0,86102.0
September 2013,62694.0,-74623.0,74173.0
December 2013,43430.0,-44933.0,47670.0
March 2014,-47000.0,-45000.0,50173.0
June 2014,-39000.0,-29000.0,49755.0
September 2014,-68000.0,-67000.0,35759.0
December 2014,41214.0,-36018.0,40956.0
March 2015,-41000.0,-39000.0,28458.0
June 2015,-37000.0,159066.0,137771.0
September 2015,-56000.0,-39000.0,157786.0
December 2015,29472.0,-29460.0,157798.0
March 2016,-34000.0,-31000.0,160310.0
June 2016,31133.0,-29408.0,102859.0
September 2016,-49000.0,-25000.0,133923.0
December 2016,30247.0,57000.0,135633.0
March 2017,-26000.0,-2000.0,140971.0
June 2017,-24000.0,81927.0,91125.0
September 2017,-21000.0,-14000.0,89294.0
December 2017,-31000.0,-31000.0,91375.0
March 2018,-12000.0,26000.0,89904.0
June 2018,34991.0,-25000.0,74746.0
September 2018,19194.0,-19186.0,14235.0
December 2018,-24000.0,-24000.0,12736.0
March 2019,-16000.0,-16000.0,13486.0
June 2019,17314.0,-16127.0,14673.0
September 2019,31706.0,-31679.0,14700.0
