,NetIncomeLoss,Assets
March 2011,-26142000.0,
June 2011,-449666.6666666667,
September 2011,-449666.6666666667,
December 2011,-449666.6666666667,
March 2012,-386000.0,
June 2012,-6196000.0,
September 2012,-8112673.0,
December 2012,-12796000.0,542767734.0
March 2013,-11953000.0,
June 2013,-16274000.0,
September 2013,-13872674.0,461718976.0
December 2013,-13084000.0,481219000.0
March 2014,-15055000.0,471184000.0
June 2014,-12855000.0,466163000.0
September 2014,-10976000.0,465578000.0
December 2014,-10020000.0,463265000.0
March 2015,-7820000.0,461739000.0
June 2015,-10353000.0,466089000.0
September 2015,-4799000.0,486897000.0
December 2015,-4821000.0,662451000.0
March 2016,-3907000.0,684314000.0
June 2016,2011000.0,716428000.0
September 2016,6175000.0,792166000.0
December 2016,59722000.0,839897000.0
March 2017,5492000.0,840162000.0
June 2017,6012000.0,862995000.0
September 2017,12312000.0,886612000.0
December 2017,-1766000.0,894848000.0
March 2018,22355000.0,987591000.0
June 2018,25241000.0,1016479000.0
September 2018,24811000.0,1052481000.0
December 2018,35520000.0,1092043000.0
March 2019,32899000.0,1147511000.0
June 2019,39100000.0,1220399000.0
September 2019,49763000.0,1301462000.0
December 2019,50195000.0,1364818000.0
March 2020,58271000.0,1387827000.0
June 2020,26848000.0,2046931000.0
September 2020,38179000.0,2081820000.0
December 2020,48268000.0,2166666000.0
March 2021,52891000.0,2187831000.0
June 2021,57522000.0,2305878000.0
September 2021,60193000.0,2398314000.0
December 2021,60523000.0,2450581000.0
March 2022,67680000.0,2423944000.0
June 2022,75444000.0,2392288000.0
